time	diversity	m_div	M_div
49.73885848318999	0.0	0.0	0.0
49.83893666927287	0.0	0.0	0.0
49.939014855355744	0.0	0.0	0.0
50.039093041438626	0.0	0.0	0.0
50.1391712275215	0.0	0.0	0.0
50.23924941360438	0.0	0.0	0.0
50.33932759968725	0.0	0.0	0.0
50.439405785770134	0.0	0.0	0.0
50.53948397185301	0.0	0.0	0.0
50.639562157935885	0.0	0.0	0.0
50.73964034401877	0.0	0.0	0.0
50.83971853010164	0.0	0.0	0.0
50.93979671618452	0.0	0.0	0.0
51.03987490226739	0.0	0.0	0.0
51.139953088350275	0.0	0.0	0.0
51.24003127443315	0.0	0.0	0.0
51.340109460516025	0.0	0.0	0.0
51.44018764659891	0.0	0.0	0.0
51.54026583268178	0.0	0.0	0.0
51.64034401876466	0.0	0.0	0.0
51.74042220484753	0.0	0.0	0.0
51.840500390930416	0.0	0.0	0.0
51.94057857701329	0.0	0.0	0.0
52.040656763096166	0.0	0.0	0.0
52.14073494917905	0.0	0.0	0.0
52.240813135261924	0.0	0.0	0.0
52.3408913213448	0.0	0.0	0.0
52.440969507427674	0.0	0.0	0.0
52.541047693510556	0.0	0.0	0.0
52.64112587959343	0.0	0.0	0.0
52.74120406567631	0.0	0.0	0.0
52.84128225175919	0.0	0.0	0.0
52.941360437842064	0.0	0.0	0.0
53.04143862392494	0.0	0.0	0.0
53.141516810007815	0.0	0.0	0.0
53.2415949960907	0.0	0.0	0.0
53.34167318217357	0.0	0.0	0.0
53.44175136825645	0.0	0.0	0.0
53.54182955433933	0.0	0.0	0.0
53.641907740422205	0.0	0.0	0.0
53.74198592650508	0.0	0.0	0.0
53.842064112587956	0.0	0.0	0.0
53.94214229867084	0.0	0.0	0.0
54.04222048475371	0.0	0.0	0.0
54.14229867083659	0.0	0.0	0.0
54.24237685691947	0.0	0.0	0.0
54.342455043002346	0.0	0.0	0.0
54.44253322908522	0.0	0.0	0.0
54.542611415168096	0.0	0.0	0.0
54.64268960125098	0.0	0.0	0.0
54.742767787333854	0.0	0.0	0.0
54.84284597341673	0.0	0.0	0.0
54.94292415949961	0.0	0.0	0.0
55.04300234558249	0.0	0.0	0.0
55.14308053166536	0.0	0.0	0.0
55.24315871774824	0.0	0.0	0.0
55.34323690383112	0.0	0.0	0.0
55.443315089913995	0.0	0.0	0.0
55.54339327599687	0.0	0.0	0.0
55.64347146207975	0.0	0.0	0.0
55.74354964816263	0.0	0.0	0.0
55.8436278342455	0.0	0.0	0.0
55.94370602032838	0.0	0.0	0.0
56.04378420641126	0.0	0.0	0.0
56.143862392494135	0.0	0.0	0.0
56.24394057857701	0.0	0.0	0.0
56.34401876465989	0.0	0.0	0.0
56.44409695074277	0.0	0.0	0.0
56.54417513682564	0.0	0.0	0.0
56.64425332290852	0.0	0.0	0.0
56.7443315089914	0.0	0.0	0.0
56.844409695074276	0.0	0.0	0.0
56.94448788115715	0.0	0.0	0.0
57.044566067240034	0.0	0.0	0.0
57.14464425332291	0.0	0.0	0.0
57.244722439405784	0.0	0.0	0.0
57.34480062548866	0.0	0.0	0.0
57.44487881157154	0.0	0.0	0.0
57.54495699765442	0.0	0.0	0.0
57.64503518373729	0.0	0.0	0.0
57.745113369820174	0.0	0.0	0.0
57.84519155590305	0.0	0.0	0.0
57.945269741985925	0.0	0.0	0.0
58.0453479280688	0.0	0.0	0.0
58.14542611415168	0.0	0.0	0.0
58.24550430023456	0.0	0.0	0.0
58.34558248631743	0.0	0.0	0.0
58.445660672400315	0.0	0.0	0.0
58.54573885848319	0.0	0.0	0.0
58.645817044566066	0.0	0.0	0.0
58.74589523064894	0.0	0.0	0.0
58.84597341673182	0.0	0.0	0.0
58.9460516028147	0.0	0.0	0.0
59.046129788897574	0.0	0.0	0.0
59.146207974980456	0.0	0.0	0.0
59.24628616106333	0.0	0.0	0.0
59.346364347146206	0.0	0.0	0.0
59.44644253322908	0.0	0.0	0.0
59.546520719311964	0.0	0.0	0.0
59.64659890539484	0.0	0.0	0.0
59.746677091477714	0.0	0.0	0.0
59.8467552775606	0.0	0.0	0.0
59.94683346364347	0.0	0.0	0.0
60.04691164972635	0.0	0.0	0.0
60.14698983580922	0.0	0.0	0.0
60.247068021892105	0.0	0.0	0.0
60.34714620797498	0.0	0.0	0.0
60.447224394057855	0.0	0.0	0.0
60.54730258014074	0.0	0.0	0.0
60.64738076622361	0.0	0.0	0.0
60.74745895230649	0.0	0.0	0.0
60.84753713838936	0.0	0.0	0.0
60.947615324472245	0.0	0.0	0.0
61.04769351055512	0.0	0.0	0.0
61.147771696637996	0.0	0.0	0.0
61.24784988272088	0.0	0.0	0.0
61.34792806880375	0.0	0.0	0.0
61.44800625488663	0.0	0.0	0.0
61.548084440969504	0.0	0.0	0.0
61.648162627052386	0.0	0.0	0.0
61.74824081313526	0.0	0.0	0.0
61.84831899921814	0.0	0.0	0.0
61.94839718530102	0.0	0.0	0.0
62.048475371383894	0.0	0.0	0.0
62.14855355746677	0.0	0.0	0.0
62.248631743549645	0.0	0.0	0.0
62.34870992963253	0.0	0.0	0.0
62.4487881157154	0.0	0.0	0.0
62.54886630179828	0.0	0.0	0.0
62.64894448788116	0.0	0.0	0.0
62.749022673964035	0.0	0.0	0.0
62.84910086004691	0.0	0.0	0.0
62.949179046129785	0.0	0.0	0.0
63.04925723221267	0.0	0.0	0.0
63.14933541829554	0.0	0.0	0.0
63.24941360437842	0.0	0.0	0.0
63.3494917904613	0.0	0.0	0.0
63.449569976544176	0.0	0.0	0.0
63.54964816262705	0.0	0.0	0.0
63.649726348709926	0.0	0.0	0.0
63.74980453479281	0.0	0.0	0.0
63.849882720875684	0.0	0.0	0.0
63.94996090695856	0.0	0.0	0.0
64.05003909304143	0.0	0.0	0.0
64.15011727912432	0.0	0.0	0.0
64.2501954652072	0.0	0.0	0.0
64.35027365129007	0.0	0.0	0.0
64.45035183737295	0.0	0.0	0.0
64.55043002345582	0.0	0.0	0.0
64.6505082095387	0.0	0.0	0.0
64.75058639562158	0.0	0.0	0.0
64.85066458170445	0.0	0.0	0.0
64.95074276778733	0.0	0.0	0.0
65.05082095387021	0.0	0.0	0.0
65.15089913995308	0.0	0.0	0.0
65.25097732603597	0.0	0.0	0.0
65.35105551211885	0.0	0.0	0.0
65.45113369820172	0.0	0.0	0.0
65.5512118842846	0.0	0.0	0.0
65.65129007036748	0.0	0.0	0.0
65.75136825645035	0.0	0.0	0.0
65.85144644253323	0.0	0.0	0.0
65.9515246286161	0.0	0.0	0.0
66.05160281469898	0.0	0.0	0.0
66.15168100078186	0.0	0.0	0.0
66.25175918686473	0.0	0.0	0.0
66.35183737294761	0.0	0.0	0.0
66.4519155590305	0.0	0.0	0.0
66.55199374511336	0.0	0.0	0.0
66.65207193119625	0.0	0.0	0.0
66.75215011727913	0.0	0.0	0.0
66.852228303362	0.0	0.0	0.0
66.95230648944488	0.0	0.0	0.0
67.05238467552776	0.0	0.0	0.0
67.15246286161063	0.0	0.0	0.0
67.25254104769351	0.0	0.0	0.0
67.35261923377638	0.0	0.0	0.0
67.45269741985926	0.0	0.0	0.0
67.55277560594214	0.0	0.0	0.0
67.65285379202501	0.0	0.0	0.0
67.7529319781079	0.0	0.0	0.0
67.85301016419078	0.0	0.0	0.0
67.95308835027365	0.0	0.0	0.0
68.05316653635653	0.0	0.0	0.0
68.15324472243941	0.0	0.0	0.0
68.25332290852228	0.0	0.0	0.0
68.35340109460516	0.0	0.0	0.0
68.45347928068804	0.0	0.0	0.0
68.55355746677091	0.0	0.0	0.0
68.6536356528538	0.0	0.0	0.0
68.75371383893666	0.0	0.0	0.0
68.85379202501954	0.0	0.0	0.0
68.95387021110243	0.0	0.0	0.0
69.0539483971853	0.0	0.0	0.0
69.15402658326818	0.0	0.0	0.0
69.25410476935106	0.0	0.0	0.0
69.35418295543393	0.0	0.0	0.0
69.45426114151681	0.0	0.0	0.0
69.55433932759969	0.0	0.0	0.0
69.65441751368256	0.0	0.0	0.0
