clade	species	ts	te
0.0	Cypraea_(Erosaria)_helvola	22.783833751168817	0.0
0.0	Cypraea_(Erosaria)_malekulensis	3.855377697383979	2.801224975726045
0.0	Cypraea_(Erosaria)_sindiensis	34.697102264218294	24.058060844871353
0.0	Cypraea_(Erronea)_mbalavuensis	6.101023572151808	1.7355089452798735
0.0	Cypraea_(Luponia)_subchinensis	11.70039522049479	10.10817050583041
0.0	Cypraea_(Luria)_cinerea	5.74255978684598	0.0
0.0	Cypraea_(Luria)_isabella_lekalekana	4.390801455434683	3.019996747543914
0.0	Cypraea_(Lyncina)_lynx	6.402369718148426	0.0
0.0	Cypraea_(Lyncina)_porteri	1.0592583867892673	0.0
0.0	Cypraea_(Lyncina)_schilderorum	1.7864322205726237	0.0
0.0	Cypraea_(Lyncina)_vitellus	17.506558299417666	0.0
0.0	Cypraea_(Macrocypraea)_spengleri	1.257770463101747	0.0
0.0	Cypraea_(Mauritia)_histrio	8.464319537347327	0.0
0.0	Cypraea_(Palmadusta)_asellus	0.6890405914394158	0.0
0.0	Cypraea_(Purpuradusta)_fimbriata	0.41395395392400197	0.0
0.0	Cypraea_(Staphylaea)_nucleus	14.275569895048038	0.0
0.0	Cypraea_(Zoila)_itoigawai	5.885073819871694	4.785911701805626
0.0	Cypraea_boucheti	20.967712488837588	19.626619861786043
0.0	Cypraea_ohiroi	20.988308119337777	5.817554363704847
0.0	Cypraea_pantherina	2.080752595409646	0.0
0.0	Cypraea_pediculus	42.889156180224894	41.179349595462675
0.0	Cypraea_pennae	26.67501768540116	11.761505240207407
0.0	Cypraea_problematica	3.304560578292437	0.24445971397891406
0.0	Cypraea_sulcosa	44.1969926228349	42.53042120825432
0.0	Cypraea_tigris	15.130672099390317	0.004513424299841968
0.0	Cypraeacites_inflatus	30.014296872101895	28.60626188717772
0.0	Cypraeacites_persona	36.57175728937098	35.013005131337145
0.0	Cypraeidae	82.48442534031182	0.000677637396746274
0.0	Cypraeinae	18.902344760397167	17.51329949095097
0.0	Cypraeopsis_(Cypraeopsis)_aquensis	26.871444802935855	22.35848327366069
0.0	Cypraeopsis_vandervlerki	20.543106866386093	19.27017299960675
0.0	Cypraeorbis	58.621033177545094	14.117402313159426
0.0	Cypraeorbis_alabamensis	51.98868458221279	34.520193896242944
0.0	Cypraeorbis_arlettae	21.654672518116858	14.07516383264315
0.0	Cypraeorbis_boggsi	44.82505294813155	31.158842161064758
0.0	Cypraeorbis_bulbus	60.07468684765281	42.40258395181346
0.0	Cypraeorbis_exsplendens	40.4008015080336	26.582414455393742
0.0	Cypraeorbis_gaasensis	32.419881071995285	31.248154590104885
0.0	Cypraeorbis_kendrewi	31.456640313290855	30.178339006045597
0.0	Cypraeorbis_noveli	9.407551296412946	2.206008051326829
0.0	Cypraeorbis_nuculoides	39.98118536469188	38.147566310768184
0.0	Cypraeorbis_sphaeroides	36.32019956648315	24.660139342349073
0.0	Cypraeorbis_splendens	27.946010024163513	26.637516752667732
0.0	Cypraeorbis_vaughani	57.49968633932907	55.845256471179674
0.0	Cypraeorbis_ventripotens	45.36377933569055	32.08849131809257
0.0	Cypraeorbis_vesicularis	33.43699216884602	32.1726262743697
0.0	Cypraeorbis_willcoxi	21.59553043742353	15.542284543385978
0.0	Cypraeorbis_willcoxi_ballista	20.41302530831737	14.455479963962793
0.0	Cypraeovula	35.51820022925009	33.99693782625081
0.0	Cypraeovula_(Cypraeovula)_capensis	2.112104603197503	0.0
0.0	Eclogavena_quadrimaculata	4.465366922733514	3.0540514426211764
0.0	Eopustularia_acyensis	42.81316362503248	41.330599019042154
0.0	Eopustularia_balinka	47.684450567338274	34.703589220518424
0.0	Eopustularia_bartonensis	46.81278780867637	42.50428062372932
0.0	Eopustularia_brackleshamensis	54.30069972015125	29.908798693129153
0.0	Eopustularia_gregorioi	43.28705820121131	34.28835798891367
0.0	Eopustularia_moloni	56.65937005855043	42.03821633931217
0.0	Eotrivia_(Eotrivia)_bouryi	41.7951841667089	40.10622563806341
0.0	Eotrivia_baronensis	39.195008584622535	37.740609566326526
0.0	Eotrivia_faracii	51.556144260881105	32.54536326951137
0.0	Eotrivia_palumbella	48.91122525283408	46.83483726496733
0.0	Eotrivia_pedicularis	51.44965786464606	33.10953370650491
0.0	Eotrivia_procera	38.00629552882283	36.50167019470542
0.0	Eotrivia_recluzi	39.75264276253755	37.60323484247667
0.0	Eratotrivia_crenata	43.883799019753326	42.29765958812536
0.0	Erosaria	0.18772795779533957	0.023838812087044036
0.0	Erosaria_(Erosaria)_kutaiana	2.0315393612251937	1.2007787179720226
0.0	Erosaria_(Erosaria)_pliostaphylaea	6.052763591045562	1.3683767572494496
0.0	Erosaria_(Erosaria)_sabahensis	6.170217434125159	0.0
0.0	Erosaria_acicularis	10.500850529431943	0.0
0.0	Erosaria_aliena	19.788555936093285	18.281283756717627
0.0	Erosaria_cernica	2.544966540683042	0.0
0.0	Erosaria_citrina	5.325102054784056	3.9758283959675627
0.0	Erosaria_eburnea	4.587218416553077	0.0
0.0	Erosaria_erosa	1.7413202028261405	0.0
0.0	Erosaria_everwijni	19.410900277989427	2.9493236951633914
0.0	Erosaria_labrolineata	23.14166749833338	0.0
0.0	Erosaria_miliaris	3.808197668213367	2.7703096381738974
0.0	Erosaria_ocellata	0.4428194359945055	0.0
0.0	Erosaria_poraria	3.6152918500249447	0.0
0.0	Erosaria_spurca	16.62944251404302	0.0
0.0	Erosaria_turdus	2.718082729473719	0.0
0.0	Erronea	3.912574704272648	2.8288099393005015
0.0	Erronea_(Adusta)_cowiei	3.8553628832145996	0.0
0.0	Erronea_(Adusta)_ijzermani	13.54159715281697	11.733453002381566
0.0	Erronea_(Adusta)_jungens	3.156640913339676	2.1509896181176824
0.0	Erronea_(Adusta)_onyx	3.0774069617826	2.1533315161946476
0.0	Erronea_(Adusta)_posewitzi	5.839176556114718	0.0
0.0	Erronea_(Adusta)_proxima	17.926151941310938	12.10130752718774
0.0	Erronea_(Adusta)_rembangensis	14.398209992339428	12.557166809466771
0.0	Erronea_(Adusta)_semicostata	3.6469738652015233	2.6995186712871124
0.0	Erronea_(Adusta)_sondeiana	16.13108660453173	1.0117560323821506
0.0	Erronea_(Cribraria)	5.718179845496491	4.63642455677146
0.0	Erronea_(Cribraria)_cincta	16.665674167885626	1.725088886932365
0.0	Erronea_(Gratiadusta)_nasuta	23.623877226102987	13.707525651773508
0.0	Erronea_(Melicerona)_felina	0.5704691517589133	0.0
0.0	Erronea_caurica	2.2505219080764842	0.0
0.0	Erronea_cylindrica	1.8502918856623791	0.06843723674550146
0.0	Erronea_errones	0.3330956179218179	0.0
0.0	Erronea_pyriformis	5.547384703212456	0.0
0.0	Eucypraea_ahmadi	52.89825490254364	51.36995406021128
0.0	Fossacypraea_apiceproducta	24.331206263944896	18.266292219831172
0.0	Fossacypraea_eburnina	22.058767818915236	17.55890144763993
0.0	Fossacypraea_extusdentata	14.953327088314724	12.950747022061806
0.0	Fossacypraea_hieroglyphica	14.555848443685	12.721054745060849
0.0	Gisortia	61.485202112437165	30.75416142678941
0.0	Gisortia_(Vicetia)_hantkeni	60.21038501065674	45.75631595851771
0.0	Gisortia_(Vicetia)_stefaninii	56.80062342375325	29.738305895653607
0.0	Gisortia_brevis	67.95917117768002	34.492013911599464
0.0	Gisortia_clarki	65.57605513688036	31.135259038846865
0.0	Gisortia_colombiana	34.64846135426426	33.35296733672653
0.0	Gisortia_gigantea	59.05814036319047	27.94156243960411
0.0	Gisortia_harrisi	39.27875885318894	32.12800515479676
0.0	Gisortia_ibrahimi	40.04944356389098	38.51052646229201
0.0	Gisortia_mahgoobi	48.448323743529244	46.68985981344164
0.0	Gisortia_murchisoni	58.83799494543261	38.12366891190463
0.0	Gisortia_tuberculosa	58.425779491655334	44.74953094387221
0.0	Ipsa_childreni	9.64035897918846	0.0
0.0	Jousseaumea_diluviana	24.09952035896773	12.38949314853343
0.0	Jousseaumea_grateloupi	20.598802159777186	15.08897921050632
0.0	Jousseaumea_joossi	18.82680759217079	17.508802228315698
0.0	Jousseaumea_sublyncoides	20.40703496719363	19.01812129871811
0.0	Jousseaumea_taurorotunda	17.22935990530736	15.783393480846104
0.0	Loxacypraea_apalachicolae	17.346654264818287	15.876770431588966
0.0	Loxacypraea_chilona	30.907306820928667	3.4260759976231516
0.0	Loxacypraea_colligens	17.323084070137824	15.870987731186247
0.0	Loxacypraea_emilyae	20.77388210290721	19.51678008204658
0.0	Loxacypraea_genei	18.63575307365224	17.20376809209403
0.0	Loxacypraea_orbignyana	21.896469074789074	13.469632635022638
0.0	Loxacypraea_plumbea	18.951636938343302	17.61040669523429
0.0	Luria	24.520712166554382	0.3000524384926808
0.0	Luria_(Basilitrona)_jenkinsi	18.319021288672594	15.916871866124598
0.0	Luria_(Basilitrona)_patrespatriae	4.250678792396763	2.963680562465032
0.0	Luria_(Tessellata)_cahuzaci	26.97180729100668	25.75049534139265
0.0	Luria_(Tessellata)_castinea	24.72065069066082	23.467075311151476
0.0	Luria_(Tessellata)_chattica	26.915091374199	23.027484553941726
0.0	Luria_(Tessellata)_pelouaensis	20.85604155902722	19.488282376013693
0.0	Luria_campbelliana	19.4315756058525	15.198255067060073
0.0	Luria_cantaurana	18.133244760447734	16.65660360899031
0.0	Luria_dominicensis	21.398794541731647	1.7020740006552484
0.0	Luria_isabella	16.90195487031807	0.0
0.0	Luria_isabellaprimitiva	17.755812093155395	16.262324984593494
0.0	Luria_lurida	2.9416720642479683	0.0
0.0	Luria_mariaelisabethae	19.50898099909029	18.157012269459173
0.0	Luria_tessellata	1.0911885697427468	0.0
0.0	Luria_voleki	1.1771390186560813	0.0
0.0	Lyncina_(Austrocypraea)_archeri	20.75932672419121	11.21737611696949
0.0	Lyncina_(Austrocypraea)_onkastoma	35.30427005295297	33.94158957375808
0.0	Lyncina_(Austrocypraea)_scalena	20.033384955433146	18.524744423726325
0.0	Lyncina_amygdalina	64.34998870796299	39.41712196381304
0.0	Lyncina_camelopardalis	2.963522475917759	0.0
0.0	Lyncina_carneola	15.151309600735997	0.0
0.0	Lyncina_cingulata	17.715359643233946	16.231275252495454
0.0	Lyncina_eristicos	26.056846214125446	13.064890711465463
0.0	Lyncina_imperialis	21.019054549357506	19.671323509022116
0.0	Lyncina_leviathan	0.9106480912153068	0.0
0.0	Lyncina_maestratii	24.80300032412817	23.570204049959166
0.0	Lyncina_magnifica	24.397222155446666	14.017893915646335
0.0	Lyncina_miopropinqua	21.3283501944179	19.972195467460203
0.0	Lyncina_peyroti	17.317022762283383	15.938795032837463
0.0	Lyncina_praecedens	38.008857017902166	36.41956224545797
0.0	Lyncina_tumida	24.177304499675273	15.489709346922737
0.0	Macrocypraea	5.3795295732979405	1.7994026363659272
0.0	Macrocypraea_anguillana	17.325937369682322	14.76543559122177
0.0	Macrocypraea_cervus	1.1300306108083884	0.0
0.0	Macrocypraea_joanneae	0.48974364944308024	0.13811659824489586
0.0	Macrocypraea_veintensis	45.54172260292348	43.83823588596887
0.0	Macrocypraea_zebra	16.119289013832457	0.0
0.0	Mandolina_pergibba	15.726085471956244	13.714341650541579
0.0	Mandolina_rhomboidalis	25.346223068222436	10.67201126059404
0.0	Mauritia_(Mauritia)_uzestensis	17.43481991592639	15.896268996080972
0.0	Mauritia_arabica	11.222583154739603	0.0
0.0	Mauritia_eglantina	0.42252793725734605	0.0
0.0	Mauritia_grayana	0.434989228447597	0.0
0.0	Mauritia_maculifera	1.170378590537228	0.0
0.0	Mauritia_mauritiana	0.8159468741468106	0.0
0.0	Mauritia_scurra	0.39453581077426975	0.0
0.0	Megalocypraea_thomasi	44.58311377262081	43.07439875416065
0.0	Miolyncina_cocconii	3.6162830177218037	2.0985411294965566
0.0	Miolyncina_conjungens	14.07255886088882	12.339068848152078
0.0	Miolyncina_prevostina	20.085536178749773	18.691884362326732
0.0	Monetaria_annulus	0.27614302101076715	0.0
0.0	Monetaria_moneta	33.23640493853026	0.0
0.0	Muracypraea	17.260515176830864	9.783196406136181
0.0	Muracypraea_andersoni	16.880075134735094	14.966101119612148
0.0	Muracypraea_angustirima	24.754068538006557	16.88728504713235
0.0	Muracypraea_caroniensis	7.496449263202854	1.921316384304195
0.0	Muracypraea_cayapa	4.591949313104167	3.158322947402338
0.0	Muracypraea_donmoorei	15.152300035142876	0.0
0.0	Muracypraea_grahami	5.731885278884383	2.0925931365054873
0.0	Muracypraea_henekeni	21.05164181390168	0.3628289401716625
0.0	Muracypraea_hyaena	22.43348325918991	11.260126064376268
0.0	Muracypraea_isthmica	10.001769395524427	5.852911520539763
0.0	Muracypraea_mus	4.338404582008305	0.0
0.0	Muracypraea_ormenoi	20.84065840417577	12.106868974972576
0.0	Muracypraea_projecta	14.374540873085598	12.615120595866717
0.0	Muracypraea_tuberae	13.726557115113534	11.961839423727856
0.0	Muracypraea_woodringi	17.33492409466326	0.0
0.0	Naria_erosa	16.113385416706134	0.0
0.0	Neobernaya_porcellus	3.234338692039919	2.260162507501591
0.0	Neobernaya_spadicea	5.39354322534993	0.0
0.0	Notadusta	55.99918891124378	54.37537372082821
0.0	Notadusta_egregia	12.827546205676454	11.093410347689291
0.0	Notadusta_punctata	0.6631677869317762	0.0
0.0	Notadusta_spolongensis	13.342920267775366	11.515646362151184
0.0	Notadusta_trelissickensis	19.628456877763842	18.3140367635681
0.0	Notadusta_victoriana	25.004599957132317	9.742952953944748
0.0	Notocypraea_darraghi	2.5753953447275153	1.7448376900536606
0.0	Notocypraea_eryma	2.380164316969955	1.4938779104913777
0.0	Notocypraea_goudeyi	2.295095930396983	1.4367359101293566
0.0	Notocypraea_jonesiana	14.878967642166417	13.021483925241347
0.0	Notoluponia_murraviana	19.622103730591892	18.22429115719908
0.0	Notoluponia_pyrulata	19.353217854345	17.848879223691878
0.0	Nucleolaria_bezoyensis	27.281066545401767	23.30965441472991
0.0	Nucleolaria_cowlitziana	43.750808636231824	35.21046193525129
0.0	Nucleolaria_granulata	1.090276062525968	0.0
0.0	Ovatipsa_chinensis	2.5216427295085615	0.0
0.0	Ovulum	23.784950581090225	22.414204968947967
0.0	Palaeocypraea	67.20121466402857	59.36934267996404
0.0	Palaeocypraea_(Palaeocypraea)_anomala	77.0902562269493	76.01258198619308
0.0	Palaeocypraea_(Palaeocypraea)_caffrarica	86.11488771367094	85.00036839852959
0.0	Palaeocypraea_(Palaeocypraea)_corsicanana	84.14562624591669	74.45806422051687
0.0	Palaeocypraea_(Palaeocypraea)_deserti	67.67742015627537	66.59599373024106
0.0	Palaeocypraea_(Palaeocypraea)_desertorum	69.60846141015182	67.05401719574124
0.0	Palaeocypraea_(Palaeocypraea)_drumensis	123.46696397924481	123.3460587888731
0.0	Palaeocypraea_(Palaeocypraea)_faxensis	65.48266557769946	64.13317652086215
0.0	Palaeocypraea_(Palaeocypraea)_korycanensis	101.53120860336729	91.57355926383785
0.0	Palaeocypraea_(Palaeocypraea)_libyca	55.67125352648024	53.99854614424189
0.0	Palaeocypraea_(Palaeocypraea)_limburgensis	68.14582190535837	67.14720077467443
0.0	Palaeocypraea_(Palaeocypraea)_maestrichtensis	67.08008028296227	66.01988104946058
0.0	Palaeocypraea_(Palaeocypraea)_paronai	99.90127304112099	98.76842610710261
0.0	Palaeocypraea_(Palaeocypraea)_primigenia	122.65707439144977	122.53723026936537
0.0	Palaeocypraea_(Palaeocypraea)_tithonica	146.48454718025206	146.36957153001111
0.0	Palaeocypraea_(Palaeocypraea)_titonica	147.0344817880678	146.92207461940805
0.0	Palaeocypraea_(Palaeocypraea)_vayssierei	91.92584517429225	90.8576797653376
0.0	Palaeocypraea_(Pustulariopsis)_globulina	70.3098257532348	69.20548714307522
0.0	Palaeocypraea_(Pustulariopsis)_pustulifera	98.16664370062969	95.08719516037729
0.0	Palaeocypraea_eripnides	64.55602073804909	23.346535046507125
0.0	Palaeocypraea_fontana	111.79565930870129	111.67078218230989
0.0	Palaeocypraea_grooti	69.48235373718741	68.44997989344068
0.0	Palaeocypraea_nuciformis	69.20423996776525	68.08599379174144
0.0	Palaeocypraea_spirata	65.58799258889654	60.947678149731004
0.0	Palaeocypraea_squyeri	68.88785595486641	67.86876770148389
0.0	Palaeocypraea_suciensis	79.00980764071318	77.88296871119009
0.0	Palaeocypraea_suecica	63.835630835214815	61.36672928404583
0.0	Palaeocypraea_wilfredi	80.22831745205815	79.01721169250136
0.0	Palmadusta_(Palmadusta)_modjokertensis	3.97093929748635	2.8677192122635735
0.0	Palmadusta_clandestina	0.39815358444819177	0.0
0.0	Pedicularia	6.6689245430335	5.678806414031477
0.0	Pedicularia_(Pedicularia)	36.928381096023976	35.46002119907668
0.0	Pedicularia_deshayesiana	4.634459760722064	1.9439404296312395
0.0	Pedicularia_navakaensis	1.197947539125027	0.5864545276451343
0.0	Pedicularia_pacifica	0.208263622867504	0.0
0.0	Plaziatia_amandula	27.360884401827164	24.28391134520305
0.0	Plaziatia_estotiensis	27.07482451360722	25.7201702986258
0.0	Plaziatia_parasigmapertura	28.19290894152374	21.263124107924828
0.0	Plaziatia_subglobosa	22.72683993908132	21.245361667382873
0.0	Praerosaria_amoenacea	29.295067982890373	27.860200484229615
0.0	Praerosaria_biacuta	25.336469018297166	24.04940399837605
0.0	Praerosaria_charlenae	26.970896191226622	25.58587721642804
0.0	Praerosaria_espibosensis	29.188808936246712	27.90281178067317
0.0	Praerosaria_exflaveola	31.14262589953695	29.878289577425903
0.0	Praerosaria_herosae	28.070026843802584	22.368826581806545
0.0	Praerosaria_paulonaria	32.78391206178688	31.487304571274944
0.0	Praerosaria_perlacea	26.916146449189036	25.61180668268292
0.0	Praerosaria_pseudorugosa	32.055372277489624	30.767304275215878
0.0	Praerosaria_tabulata	27.634845168742327	26.251925159277903
0.0	Proadusta	56.14963550559246	0.6490470695333486
0.0	Proadusta_bitruncata	31.049338978606716	29.79770334839515
0.0	Proadusta_camiadorum	28.206564087436703	27.01492300768694
0.0	Proadusta_distorta	34.32350020242971	32.804755532633926
0.0	Proadusta_elliptica	31.66067640232548	30.32094797903846
0.0	Proadusta_gemmosa	28.91140394657823	27.663273294866443
0.0	Proadusta_inaequilabiata	26.25540404027097	24.919073101425788
0.0	Proadusta_parvissima	33.16281897215879	31.8954246390726
0.0	Proadusta_parvitala	36.74723192606453	21.004981982930943
0.0	Proadusta_rostralina	32.33995661392186	31.04658731463659
0.0	Proadusta_truncata	29.581439545563992	28.349733445011978
0.0	Propustularia	18.510172121591715	2.020559057171828
0.0	Propustularia_bartschi	3.1485359934573887	2.16462822649361
0.0	Propustularia_caribaea	18.343137113897694	17.01000230603648
0.0	Propustularia_gurabonis	5.923094335401212	4.798061679752124
0.0	Propustularia_kemperae	65.94616049906149	53.76536176343289
0.0	Propustularia_longidentata	19.33667367692413	17.994403433375098
0.0	Propustularia_paraguanensis	17.650023020380747	16.19560698353628
0.0	Propustularia_parisimina	3.577594035280611	2.59564194632462
0.0	Protocypraea	64.09809172283818	57.28235759139578
0.0	Protocypraea_riachuelana	109.41856443114806	109.26475214121184
0.0	Protocypraea_simiensis	62.236066468039205	54.48624285441768
0.0	Protoponda_vinassai	47.73565915916238	43.656968444546116
0.0	Prozonarina_barcamorpha	26.357818391874876	22.657320645461823
0.0	Prozonarina_brocchii	24.691205077550894	8.821377807831752
0.0	Prozonarina_expansa	22.373396502062707	21.02319122551833
0.0	Prozonarina_fabagina	24.930618507731676	3.1985929540459805
0.0	Prozonarina_haueriana	25.7956400538766	24.35861920670944
0.0	Prozonarina_maxima	32.97611048815895	10.971187252132637
0.0	Prozonarina_regalis	27.14817547187372	24.22138507065639
0.0	Pseudadusta_hertweckorum	3.932752265584715	2.8572711908025483
0.0	Pseudadusta_kalafuti	4.079161544003016	2.885594397001415
0.0	Pseudadusta_ketteri	3.3300780070910445	2.3794065821463133
0.0	Pseudadusta_lindae	5.677579567175936	1.9912597302990043
0.0	Pseudadusta_marilynae	3.059297017926649	2.1467934926722
0.0	Pseudozonaria_annettae	0.86696154248795	0.0
0.0	Pseudozonaria_arabicula	1.5984301568101935	0.0
0.0	Pseudozonaria_cathyae	5.5734035245174525	4.306815732729925
0.0	Pseudozonaria_falconensis	17.669815681098527	16.038031194871408
0.0	Pseudozonaria_fehsei	4.065081076917404	2.1556183495005086
0.0	Pseudozonaria_frassinettii	12.283740850819516	10.71490108109288
0.0	Pseudozonaria_nigropunctata	4.153805448137537	0.0
0.0	Pseudozonaria_portelli	1.2039681744719202	0.0
0.0	Pseudozonaria_praeaequinoctialis	18.76628475626056	17.52387229387628
0.0	Pseudozonaria_primarobertsi	18.85963439152008	17.547548459683114
0.0	Pseudozonaria_raymondrobertsi	8.98978642370761	1.4593694922669613
0.0	Pseudozonaria_telembiensis	7.245248198434862	6.28624348164692
0.0	Purpuradusta_gracilis	0.9590596265744661	0.0
0.0	Purpuradusta_microdon	0.4162905500848536	0.0
0.0	Pustularia_(Pustularia)_americana	18.986781412188606	17.55745653811875
0.0	Pustularia_cicercula	2.210511931861005	0.0
0.0	Pustularia_globulus	2.269334712561083	0.0
0.0	Pustularia_kamai	18.83606393951159	9.326079819449854
0.0	Pustularia_lodanensis	18.87755975030484	9.557038482609565
0.0	Pustularia_margarita	3.338413609581414	2.434602097364296
0.0	Ransonia_coseli	26.71564589471228	24.106158481598026
0.0	Ransonia_faviai	25.367947906095967	24.019894670505312
0.0	Ransonia_ferruginosa	27.055353224376145	22.618415771630318
0.0	Ransonia_gofasi	26.065286844444262	24.668362982608194
