it	posterior	likelihood	prior	lik_L_149-0	lik_M_149-0	l0_t149-0	m0_t149-0	Gl_t149-0	Gm_t149-0	hp_rate	hp_sig2	beta
600000.0	-2836.2817251555675	-2833.6498473436623	-2.6318778119052944	-1492.841851552378	-1340.8079957912842	0.16961995613880207	0.14517899918333366	-0.012103292735607007	0.6463756474674613	0.7945740203999551	0.8507199657896845	1.0	
601000.0	-2833.987495196429	-2833.7044721054663	-0.2830230909626723	-1493.1153653550853	-1340.5891067503808	0.16482457015405752	0.1474406630435967	0.10771029770545235	0.664218798900133	3.7320651542533203	0.6461749352483324	1.0	
602000.0	-2836.5819828081494	-2836.539718401019	-0.042264407130330445	-1493.4571524737096	-1343.0825659273094	0.16861430519435774	0.14801532346974333	-0.11434372521662822	0.29230232381236304	1.2901996601006365	0.12311670436709461	1.0	
603000.0	-2835.280378515093	-2835.527902696632	0.24752418153849232	-1493.9543547006706	-1341.5735479959612	0.1726808934553501	0.14230650426848132	-0.17456256493282712	0.5382050543275788	3.005058995858918	0.16661003138250108	1.0	
604000.0	-2835.2605081144143	-2834.3007434691926	-0.9597646452217545	-1492.949225042214	-1341.3515184269786	0.1663458118397871	0.15128825681517677	0.15625588281162578	0.4787917565107521	1.1810067436718528	0.07744263200090451	1.0	
605000.0	-2835.504147047821	-2834.2044379933063	-1.2997090545147776	-1493.5257027924815	-1340.6787352008248	0.18252284519839387	0.15041327322222606	0.0284843658246072	0.6030736234813079	1.1177362135453943	0.21738227043143296	1.0	
606000.0	-2834.4812188074984	-2834.713364928212	0.23214612071329044	-1492.7324803402244	-1341.9808845879875	0.16825029949189557	0.1533660459717239	0.1571241947971445	0.4143657954537831	2.050205669413629	0.07841850000475546	1.0	
607000.0	-2836.9045460915117	-2837.9185806823953	1.0140345908834418	-1493.0368743332797	-1344.8817063491158	0.18120577336062205	0.1430588977416568	0.20148597560571152	0.1790314135225311	1.9851144798890747	0.07233744154020884	1.0	
608000.0	-2836.5034573566268	-2835.8935629811026	-0.6098943755241255	-1494.0751941333033	-1341.8183688477993	0.16011048545165446	0.1436734636118485	0.034838352191688834	0.4621968358739891	1.2504403468793273	0.16017165867634284	1.0	
609000.0	-2840.3956887607224	-2839.426667599887	-0.9690211608352353	-1493.216100484602	-1346.210567115285	0.18220719648432412	0.1752370203477956	0.10424246672635129	0.804543027788187	2.2946919594986075	0.224417990702038	1.0	
610000.0	-2835.2024629664506	-2834.3905927993746	-0.811870167076066	-1493.0213630244778	-1341.3692297748971	0.17508320558486792	0.15994183739953202	-0.040628316146882754	0.7740282563213348	2.2021408813257635	0.36492896479646475	1.0	
611000.0	-2834.8965440897277	-2834.0254613201264	-0.8710827696013037	-1492.6377074760526	-1341.3877538440738	0.16963621866874481	0.14831477198011492	0.058283157165831545	0.4725030428462434	1.6223556438938123	0.46940175301820336	1.0	
612000.0	-2834.9320588940286	-2833.201194030512	-1.7308648635166146	-1492.4844653167704	-1340.7167287137413	0.172400336033593	0.15489316206363005	0.14375628323338518	0.6728436282847703	1.149029935006	0.1278013648684246	1.0	
613000.0	-2835.0412806209356	-2833.8555365806524	-1.185744040283321	-1492.5653053854653	-1341.2902311951868	0.1758115313005024	0.15953229707228822	0.09430045807896414	0.767786248911268	2.4580328242395995	1.0332911801736944	1.0	
614000.0	-2835.761471037878	-2836.049482942681	0.2880119048033606	-1493.8921032293983	-1342.1573797132828	0.16194312635238564	0.14465849506789477	-0.05082025322376385	0.4034026385379783	2.0146104181838993	0.05001161868602608	1.0	
615000.0	-2837.7250158871198	-2836.406764509605	-1.3182513775144757	-1495.888122529187	-1340.5186419804181	0.15455366546066993	0.1521549686998161	-0.05426008888285716	0.6827783979437729	1.3093066961944895	0.34726131873487526	1.0	
616000.0	-2838.820794963497	-2835.4667865228175	-3.3540084406794928	-1493.6674334469953	-1341.7993530758224	0.16405113143641592	0.14663445029101235	0.25699517406455474	1.035454731574741	1.5221854684207932	0.15072450698882062	1.0	
617000.0	-2835.108971777054	-2834.6072659134325	-0.5017058636216857	-1492.8554532229982	-1341.7518126904345	0.17245167014935875	0.14776814061346785	0.28006924816137135	0.4265838653314318	1.5365738519235899	0.09165315999141378	1.0	
618000.0	-2835.342377352342	-2835.6412422179123	0.29886486557067005	-1493.8901044705185	-1341.7511377473938	0.17784220468409373	0.15350045952345112	-0.12368748658863257	0.4424732814886706	2.2749863954697673	0.09903769623383683	1.0	
619000.0	-2836.799556537466	-2834.1505419731348	-2.649014564331246	-1492.800710055664	-1341.3498319174705	0.16828314389081364	0.15945483015583695	0.1916527223555439	0.6673755572372256	0.603675751311383	0.19307672650418217	1.0	
620000.0	-2835.067145615765	-2833.7129979792408	-1.3541476365244227	-1492.496940187046	-1341.2160577921945	0.17462580237739547	0.14862276119334192	0.15626671480650045	0.4972050549218776	0.9299693813328739	0.2005038454857073	1.0	
621000.0	-2836.9399374563504	-2835.0101820911264	-1.9297553652239596	-1493.2787058735607	-1341.7314762175656	0.17090747024341238	0.14006624895734357	-0.0977443240468791	0.8396288809213567	1.1212865905836649	0.3388972131127259	1.0	
622000.0	-2833.961857475201	-2833.726592947495	-0.23526452770601258	-1492.9273290826582	-1340.799263864837	0.1753225346534014	0.14724191433859124	-0.021088557438922184	0.5918491016583258	2.194970586833186	0.1886186119627384	1.0	
623000.0	-2837.2482677915286	-2834.376108722118	-2.872159069410696	-1492.6967796674219	-1341.679329054696	0.1781084081308747	0.1602408758807765	0.1146589648538735	0.6074285076550645	0.7937316272383425	0.06191842080499829	1.0	
624000.0	-2836.485895449274	-2835.1114132513594	-1.3744821979145163	-1493.6995978101431	-1341.4118154412163	0.17606075434391388	0.15437213284910706	0.4086929721808635	0.49827881697924487	1.2492996769850508	0.3716702569240107	1.0	
625000.0	-2835.166585248606	-2833.9025868834624	-1.263998365143852	-1492.9144716793176	-1340.988115204145	0.17192652629830793	0.15442720066087168	0.28783015897342556	0.5746656628796678	1.5967339669561178	0.09336762339690613	1.0	
626000.0	-2836.4160956518335	-2834.60382979252	-1.812265859313476	-1493.1519743249776	-1341.4518554675426	0.17429736267954365	0.14179917912495962	-0.06840629965380449	0.8638580202575338	1.327493586731599	0.24717907115886706	1.0	
627000.0	-2836.803602324329	-2836.127935546241	-0.6756667780878391	-1494.4779102969246	-1341.6500252493165	0.18769450630137122	0.15381321417822486	0.3126378277912153	0.4584005085761862	2.737706563212027	0.05443705025351176	1.0	
628000.0	-2835.611472808421	-2834.037618203448	-1.5738546049729472	-1493.1210946983172	-1340.9165235051307	0.16715458218013166	0.15644508160499557	-0.03921725316485189	0.823323817356669	1.3751195413326478	0.3006645517006935	1.0	
629000.0	-2835.5841072885464	-2834.6275487101643	-0.9565585783821906	-1494.1177058872604	-1340.509842822904	0.16893011888953957	0.1481922128450243	0.419233762816891	0.6938385929629941	2.8844518154874184	0.1464458542642856	1.0	
630000.0	-2840.698990983087	-2838.9361428951975	-1.7628480878892405	-1498.1485870310175	-1340.78755586418	0.19997643129089546	0.15323224157212012	0.21010907931288006	0.8742007393059982	1.4043006164164051	0.34362432582765545	1.0	
631000.0	-2835.6805168527694	-2835.5111992498523	-0.16931760291722414	-1493.1084167185568	-1342.4027825312953	0.18182200623071584	0.14130388880233868	0.19186295991310717	0.43148948583298863	1.6731719469613968	0.09475063273875303	1.0	
632000.0	-2835.521803852962	-2834.48961203197	-1.0321918209918217	-1492.6189941424227	-1341.8706178895475	0.16923423608084726	0.1400906837545397	0.09763888441229393	0.5666056852799563	1.352025747988186	0.3214677073701377	1.0	
633000.0	-2835.8619327289484	-2834.428505609038	-1.433427119910623	-1493.5943159113644	-1340.8341896976735	0.184729613069621	0.1480070010165896	0.20703617141137862	0.5734703568407763	1.0952686961995626	0.2980502816706806	1.0	
634000.0	-2834.1767745200495	-2834.6340339497183	0.45725942966873134	-1493.5190614664098	-1341.1149724833087	0.1642065719122608	0.15671820643454845	-0.05200745078160979	0.6044583928378597	5.141776165670629	0.15017149120765227	1.0	
635000.0	-2834.8825601161147	-2834.4874753304907	-0.3950847856240528	-1492.5946454112682	-1341.8928299192225	0.17637106778368775	0.14558921411618442	0.09538983208618121	0.4250954438969945	1.6003886372168383	0.04606715470086619	1.0	
636000.0	-2837.58389828994	-2835.3187362983344	-2.265161991605364	-1492.48723761064	-1342.8314986876942	0.1719833122838985	0.1377729025384884	0.12591929765017446	0.4853107419934417	0.8168944833905586	0.04315131923676754	1.0	
637000.0	-2834.6455978543186	-2833.4449634364864	-1.2006344178320911	-1492.8013440012433	-1340.643619435243	0.16973093084646435	0.14643271746222553	-0.0029369216503675882	0.6727673638182551	1.9242093599321226	0.0926698618250301	1.0	
638000.0	-2836.958468694024	-2836.030046516661	-0.9284221773629369	-1493.4378246282583	-1342.592221888403	0.18150817537950503	0.13790472525454345	0.31507174735966614	0.5231622387764628	1.436683233704947	0.14437592096643914	1.0	
639000.0	-2835.5729775012846	-2835.4617754369474	-0.11120206433719226	-1494.0495694315462	-1341.4122060054015	0.16380790462897316	0.15069736551699706	0.31306500616882327	0.4680187088083627	2.6382653151527866	0.337693593227928	1.0	
640000.0	-2838.485118560988	-2836.277029570844	-2.2080889901438976	-1492.9965800838693	-1343.2804494869747	0.16674982442838626	0.13849112970890107	0.0043703880266083295	0.39517553939211825	1.6574275326925407	2.3190478619473294	1.0	
641000.0	-2838.0606724985846	-2834.0982624235203	-3.962410075064409	-1492.610091094135	-1341.4881713293853	0.17635905971743673	0.1596965066479641	0.19961755070144577	0.854603090598416	0.5499041912412029	0.14336965749483957	1.0	
642000.0	-2834.240944611597	-2834.2856079982153	0.04466338661811797	-1492.5432827170575	-1341.7423252811577	0.17158741761795337	0.14525866029901482	0.06908006336154854	0.4484408863367467	1.8658575723017146	0.0768103306998504	1.0	
643000.0	-2835.2778968141256	-2833.6786818537576	-1.5992149603681998	-1492.763955667528	-1340.9147261862297	0.17906494912459742	0.1571567999449666	0.1613599500885838	0.7246993360746096	1.2347180349547866	0.20039506794138814	1.0	
644000.0	-2836.3406958368487	-2833.2613011772246	-3.079394659623911	-1492.663064014629	-1340.5982371625955	0.1768379408628623	0.1482406864346166	0.21383914034154716	0.6415527161535001	0.4925753876690199	0.4091383427819945	1.0	
645000.0	-2835.540914064974	-2835.4178455493266	-0.12306851564756327	-1493.9530641761403	-1341.4647813731863	0.18655933789694062	0.15360909457923747	0.20067244163874062	0.48111173887119973	2.219446056505797	0.2320543372854448	1.0	
646000.0	-2838.76507427501	-2839.183496961723	0.41842268671273164	-1497.2319341751197	-1341.9515627866033	0.19089451388176612	0.14836343401744737	-0.15424341467445393	0.4011045368017208	2.3341790945434653	0.0731317159900619	1.0	
647000.0	-2838.1758285804085	-2837.7421696676192	-0.43365891278910296	-1494.9637472593581	-1342.7784224082611	0.1811616409942286	0.13988715297186508	-0.17788023347526932	0.41847921267591015	2.1232508114351165	0.03868776247803158	1.0	
648000.0	-2837.810250592049	-2838.1171562909417	0.3069056988925365	-1493.1229782739915	-1344.9941780169502	0.17488338149656088	0.16475273081336747	0.3336016412909083	0.3334761591126214	2.769314297279411	0.06756637895375586	1.0	
649000.0	-2835.988445115265	-2834.594831909527	-1.3936132057384674	-1493.879654957125	-1340.7151769524016	0.16980494135609606	0.14571741700788415	-0.17071173404240825	0.6667922362300357	1.4038559349140662	0.5101076670058116	1.0	
650000.0	-2835.2738517918074	-2834.5790175029533	-0.694834288854032	-1493.3627874255856	-1341.2162300773678	0.1835122071418123	0.14489413462711093	0.18458836636031367	0.539920463691132	1.5692902243384717	0.11790565744309124	1.0	
651000.0	-2837.4950273580257	-2834.921150617441	-2.573876740584541	-1493.0226026829719	-1341.8985479344692	0.1709907931359361	0.15152678532093436	-0.057513002398581176	1.0616235218996737	2.2867108128872267	0.1630402408786261	1.0	
652000.0	-2836.430202433979	-2836.1703505529886	-0.2598518809903791	-1493.050402255518	-1343.1199482974707	0.1722808508869582	0.16225004351987624	-0.06224192905705281	0.4481651921757268	1.6972200687707808	0.20401687778913258	1.0	
653000.0	-2835.9087404585725	-2835.4015338715435	-0.5072065870289891	-1492.9570868862943	-1342.4444469852494	0.18040093661147064	0.14868747948224553	0.10523802312903628	0.3492001605534687	0.972188768090302	0.07232352444707589	1.0	
654000.0	-2836.5390179054034	-2833.1015537059347	-3.4374641994686375	-1492.6361625595898	-1340.4653911463447	0.17023389254180082	0.15173865054650879	0.04449681135061448	0.7376378859828185	0.9438440346144985	0.0715163422233564	1.0	
655000.0	-2835.058926989423	-2834.9347416462233	-0.12418534319967778	-1493.653923668141	-1341.280817978082	0.16415512492627582	0.15523938251193284	-0.07870027345334674	0.5332512002297418	2.411754543481376	0.2979284610710447	1.0	
656000.0	-2834.519274885423	-2834.1532902757504	-0.36598460967243507	-1492.867402576514	-1341.2858876992364	0.16805197879313388	0.14351410542806842	0.007971970203672185	0.5613150964776629	1.8851141701958416	0.22507090627180368	1.0	
657000.0	-2835.539626203387	-2834.1418499777674	-1.3977762256195463	-1493.5023590032633	-1340.639490974504	0.17857165053586785	0.15400732537696546	-0.06545301197763975	0.8024055935913441	1.8327029866111164	0.7732725496336302	1.0	
658000.0	-2836.7970673605128	-2834.9370360020316	-1.8600313584813624	-1494.3190158922716	-1340.61802010976	0.1789906879662795	0.15144760322596446	0.46158339349381805	0.6272179478902498	1.2664597606012171	0.6995139873320095	1.0	
659000.0	-2834.9586211599913	-2835.0414119323586	0.08279077236748367	-1493.5279955891092	-1341.5134163432492	0.18289015503538658	0.1454334271617089	0.042275043729286144	0.47902558189863276	2.196887531768508	0.07787384001870232	1.0	
660000.0	-2834.147928471505	-2833.03497759498	-1.1129508765254303	-1492.5163234871957	-1340.518654107784	0.17251224441090762	0.14763020924538375	0.17560537860777115	0.7232870174966404	2.99980055301913	0.09756494629151542	1.0	
661000.0	-2840.0251697211575	-2836.9745429722875	-3.050626748869848	-1493.8086646177217	-1343.1658783545658	0.16160282481686214	0.14333337020698506	-0.0036656898264065263	1.1427494334667299	1.5516899986575876	0.20333545076521056	1.0	
662000.0	-2835.3824172410514	-2833.4993225071867	-1.8830947338647204	-1492.668393331019	-1340.8309291761675	0.17565276398791302	0.14685024219416207	0.04574330762267684	0.5898950663256155	0.7791153939687371	0.23323853590614366	1.0	
663000.0	-2835.686327749974	-2835.14267706683	-0.5436506831444461	-1493.0621065926944	-1342.0805704741356	0.17100491816687421	0.14788372217493756	0.3057971336474926	0.3881883951428009	1.3689248660616038	0.12455446627709658	1.0	
664000.0	-2836.370504120075	-2834.8499039966287	-1.520600123446577	-1493.4942482391916	-1341.355655757437	0.17379393141112903	0.15724087678745877	-0.11800330988384813	0.5659403490574795	0.9664618456862877	0.25921272249561556	1.0	
665000.0	-2836.048766851927	-2835.952012963893	-0.0967538880341774	-1493.4569626350792	-1342.4950503288137	0.1840124081773756	0.16283084736544806	0.14764591728328974	0.5555627569621691	2.4709708316649395	0.19305137790766827	1.0	
666000.0	-2838.483631239317	-2835.3169205938875	-3.1667106454295917	-1494.1745856690304	-1341.1423349248573	0.15966381199001897	0.14217953616635196	0.08617381624646284	0.7227767123295792	0.47237473662938007	0.315914310700735	1.0	
667000.0	-2838.3884260180694	-2837.7675960141014	-0.6208300039680297	-1496.1275581854736	-1341.6400378286278	0.1551437371000837	0.14232763429898282	0.24581918086034518	0.5242188889538504	2.404537781129021	0.6458910155508405	1.0	
668000.0	-2835.130713124401	-2835.586842560476	0.4561294360748412	-1492.6347246000478	-1342.952117960428	0.17667662119240615	0.1508009587699918	0.08373082560752945	0.3058089323094808	1.5012106065344561	0.06092697343406446	1.0	
669000.0	-2833.7182910227352	-2834.916833628533	1.19854260579775	-1492.516915535161	-1342.3999180933718	0.17140224955588804	0.14694995027310562	0.09240411580418989	0.3585148301564073	3.3914160282704224	0.06112171869904649	1.0	
670000.0	-2833.746515909721	-2833.1590427441265	-0.587473165594258	-1492.6901196577123	-1340.4689230864142	0.17641615919903947	0.151748786183871	0.05402225933966536	0.751621459964851	2.573015804822526	0.2076790762029156	1.0	
671000.0	-2836.82681773036	-2835.6984503179	-1.1283674124596104	-1493.8322130514562	-1341.866237266444	0.18390906238378651	0.15416352898137595	0.3267927781468914	0.4354888721768914	1.152172215510713	0.09905707257630302	1.0	
672000.0	-2836.431025019224	-2835.285056781805	-1.1459682374187958	-1493.3317336509976	-1341.9533231308071	0.16772933034638193	0.1388959303273735	-0.08762905820914385	0.6285096202446853	1.3543414105732285	0.3282643918233138	1.0	
673000.0	-2836.244073081375	-2835.074106436261	-1.1699666451139434	-1494.4984024845855	-1340.5757039516757	0.15844242916350676	0.1533799102894629	0.06244180604625561	0.7885632275325554	2.9317862964691646	0.11424641699007	1.0	
674000.0	-2837.216398078155	-2833.957715527532	-3.258682550623406	-1492.665660376069	-1341.2920551514633	0.17531075083222655	0.15200684796286212	0.2362192076803903	0.981564457659607	0.8340711446781051	1.5915624568124402	1.0	
675000.0	-2834.770151400539	-2834.119235179118	-0.650916221420963	-1493.0403362495517	-1341.078898929566	0.1657094924205082	0.15669207092287954	0.15761383226671705	0.6132636453219923	2.1682829482806416	0.10426479100526281	1.0	
676000.0	-2837.909003147316	-2836.786800230045	-1.122202917270898	-1495.6070162097617	-1341.1797840202835	0.15566735259362283	0.15894143098259428	0.17733483308733095	0.7451068508768633	2.001783972863967	0.15252773754893775	1.0	
677000.0	-2835.205219612499	-2833.5525074573115	-1.6527121551875479	-1492.8488922526371	-1340.7036152046742	0.16829512603284638	0.15504741918087903	0.20885538296596323	0.690112301693629	1.1849406726132892	0.4413877906246805	1.0	
678000.0	-2835.4736434495976	-2835.0828791533922	-0.39076429620534525	-1493.8587517631763	-1341.2241273902162	0.1628329879380316	0.14858020234941072	0.24596432578152438	0.49608852941221193	2.5676229015753393	0.06433264645183767	1.0	
679000.0	-2835.61387848082	-2834.5300978943174	-1.083780586502586	-1493.5020470253653	-1341.028050868952	0.16312986473611973	0.14968796564422437	0.1660352542937411	0.5264289772781373	1.139804271499557	0.19895773719311027	1.0	
680000.0	-2836.562057717241	-2835.127423234945	-1.4346344822957438	-1493.8162962813442	-1341.3111269536012	0.18171338703765585	0.15065189652165834	0.37372391560114665	0.9884146221772012	2.2006719361896674	0.4487758898256005	1.0	
681000.0	-2837.251413408692	-2837.3370870764315	0.08567366773980795	-1493.5169630593725	-1343.820124017059	0.1762677030764641	0.14161346323047969	-0.09951587902051573	0.27671273163688614	1.3000241447094225	0.11039462181006668	1.0	
682000.0	-2835.311214026839	-2834.002308130076	-1.3089058967628766	-1493.3333263086856	-1340.6689818213902	0.17068179048684542	0.14922343038575855	0.3443553561930752	0.8599152460016466	1.9187068610390794	0.3826896943270307	1.0	
683000.0	-2835.730936088924	-2834.0937407508072	-1.637195338116552	-1492.7671121980518	-1341.3266285527557	0.1756669349444569	0.1417902665685035	0.018073970742102596	0.6311225335519364	1.0027622924978883	0.13162791059026555	1.0	
684000.0	-2836.8720199010268	-2835.5457357775	-1.3262841235267668	-1492.8985920039222	-1342.6471437735777	0.17777386145770072	0.1469108175877279	0.02581410268774354	0.33449211578095794	0.5529037243430436	0.05917121023373923	1.0	
685000.0	-2837.4692956536433	-2837.557796811532	0.08850115788871848	-1492.915366427675	-1344.6424303838571	0.17643887038385095	0.15388917009520328	0.290383010142116	0.19693624672820076	2.366003124408886	0.3050377808491706	1.0	
686000.0	-2835.612092037523	-2833.8841818210276	-1.7279102164952245	-1493.2460629137831	-1340.6381189072445	0.17574481613754525	0.14862016867791275	0.35072889255219597	0.6218431480572625	1.0726608144681025	0.35516956249592135	1.0	
687000.0	-2838.746786809691	-2836.759327392205	-1.987459417486402	-1493.6918418697087	-1343.067485522496	0.17029479292571684	0.16421970480199552	-0.15017020352138835	0.9740449498032236	2.046478035880197	0.18977004227220393	1.0	
688000.0	-2836.844293745502	-2834.9335513442984	-1.9107424012037884	-1492.549568319499	-1342.3839830247994	0.17063251101845414	0.14231034938443904	0.1506167120807121	1.041610813768035	1.9452758519345348	0.25730018495913737	1.0	
689000.0	-2835.336797856098	-2834.6776296623784	-0.6591681937196253	-1492.5270251738732	-1342.150604488505	0.17461092632533912	0.1467077814911038	0.18356133198591776	0.3860198373285633	1.3159663991586967	0.23770551092727285	1.0	
690000.0	-2837.82583538934	-2836.5879078878042	-1.2379275015358242	-1494.9873776215532	-1341.600530266251	0.166667456179328	0.14208905381621229	-0.26680054677355636	0.5401312903262048	1.1854135044596188	0.12445874694929242	1.0	
691000.0	-2834.9028224704143	-2833.4041598775234	-1.498662592891011	-1492.685945884235	-1340.7182139932884	0.17378522153572024	0.1541773075156095	0.018199485048342068	0.6442148742648031	1.1442468983399565	0.13049240230624293	1.0	
692000.0	-2836.7585162821797	-2835.9247208656243	-0.8337954165554811	-1493.832106558391	-1342.0926143072334	0.16199365412632216	0.14373856083159023	-0.03737023314059923	0.4239293813513737	0.9474096926668679	0.09045793756351969	1.0	
693000.0	-2837.979979681573	-2836.371279499947	-1.6087001816256612	-1494.8413907946763	-1341.5298887052707	0.1812130425159132	0.1607279077703246	-0.16631384358525447	0.7840487390140152	2.1071257476941994	0.12111646232384206	1.0	
694000.0	-2836.522239960717	-2834.7884233641917	-1.733816596525208	-1493.422445253506	-1341.3659781106853	0.1631559289683382	0.1490840602222569	0.12618570580551663	0.47341988206857927	0.7336237909360075	0.07080117772458668	1.0	
695000.0	-2835.710772867184	-2835.093889354095	-0.6168835130886359	-1494.1399972396482	-1340.953892114447	0.16448268310224726	0.15665817525698286	-0.16010283264339084	0.6531912331436213	2.024073567795639	0.286356918276375	1.0	
696000.0	-2836.7201183589646	-2834.0960310034397	-2.6240873555249644	-1493.5721689621162	-1340.5238620413234	0.16240366342381896	0.14898962832199156	0.12553719670475424	0.8016769242314863	0.7298347645216167	0.2512192797348372	1.0	
697000.0	-2835.6973131274085	-2834.8482716063345	-0.8490415210741589	-1492.9999003131854	-1341.848371293149	0.18111879281489726	0.1575290457176954	0.15542946733414964	0.4911837458595288	1.2934181620530114	0.08631930081419052	1.0	
698000.0	-2835.136721913242	-2834.5497842503078	-0.5869376629344588	-1493.9566396878681	-1340.5931445624396	0.1616144638883951	0.15124195737756585	0.20597778372015185	0.6341306643679248	2.1204669071894817	0.3535207325933358	1.0	
699000.0	-2836.6304108589734	-2835.4991732447716	-1.1312376142019502	-1493.7353047176932	-1341.7638685270783	0.17061524161528913	0.1510983357628202	-0.15535162655968396	0.4246524696627399	1.0811634751522163	0.04764967178217645	1.0	
700000.0	-2834.9356084870824	-2833.4094361688276	-1.5261723182546207	-1492.6439225970616	-1340.7655135717662	0.16933446205830976	0.1468149642441882	0.16034092542384473	0.8532474891169207	2.1309730459489575	0.15942569887405197	1.0	
701000.0	-2835.9194608389585	-2834.008579434375	-1.910881404583617	-1493.385835645675	-1340.6227437887	0.1722936263883368	0.14727083883950104	0.36425376158384776	0.8114462714962617	1.2246891619269968	0.33527654565947046	1.0	
702000.0	-2835.7951599207895	-2833.6204757242085	-2.1746841965808548	-1492.6410609474178	-1340.9794147767907	0.1755301654354684	0.14414941612728435	0.22609768532948904	0.6250166800076651	2.9040715967346595	0.048329233907754364	1.0	
703000.0	-2835.822832384246	-2835.20517223098	-0.6176601532656494	-1493.3826628332417	-1341.8225093977385	0.18340492006333237	0.16221243177447103	0.12123267583812841	0.742859256821643	2.7204195559265165	0.18593241259528956	1.0	
704000.0	-2839.26073443535	-2837.7430761782607	-1.517658257089396	-1495.9786841406803	-1341.7643920375804	0.15651477300738656	0.13935237510340548	0.3002811225884717	0.6708713735503246	1.2235156562303293	0.34891432519602084	1.0	
705000.0	-2838.8412357727984	-2835.1667987259616	-3.6744370468366077	-1493.2721837829467	-1341.894614943015	0.18287776494989855	0.1425096557517638	0.20005418415371207	0.4754625211380811	0.2500681703685381	0.13593360679413544	1.0	
706000.0	-2835.0454566492244	-2835.245998228686	0.20054157946163714	-1492.8093661763269	-1342.436632052359	0.1766296256451939	0.14565030773288506	0.023779701147041366	0.3629498995294211	1.5865306429636963	0.04457856116707848	1.0	
707000.0	-2834.2080507627743	-2834.1402127952188	-0.06783796755560412	-1492.5615292660464	-1341.5786835291724	0.1759683874558438	0.1493786968619767	0.10287030550008175	0.44431319312937495	2.073222752387824	0.24315717372698828	1.0	
708000.0	-2837.482004985831	-2836.1667869130874	-1.3152180727435914	-1494.0235742377367	-1342.1432126753507	0.17657546689320366	0.14411805336421524	0.4428101557666029	0.4120528597765283	1.0930157193105559	0.16878703701481368	1.0	
709000.0	-2835.8088353139433	-2835.1226270961297	-0.6862082178137183	-1492.7042565514444	-1342.4183705446853	0.16848166930150152	0.1386979490588624	0.0656122379695781	0.5172127037595472	1.5385142729872363	0.29360212189895357	1.0	
710000.0	-2836.2790634600765	-2835.485454395924	-0.7936090641526231	-1492.7345611789942	-1342.7508932169299	0.17876165715821257	0.1501851547850613	0.15884533312158686	0.3217039128772581	0.8049580560633082	0.06578017625880427	1.0	
711000.0	-2835.0773198040483	-2834.1477647483243	-0.9295550557240999	-1493.0220747205137	-1341.1256900278108	0.17701727968856576	0.15658908012861084	-0.01525024991754953	0.8838528055370298	2.50894884567333	0.5135541836911961	1.0	
712000.0	-2836.559862622214	-2835.138797118186	-1.4210655040278624	-1493.5017066121661	-1341.63709050602	0.17246611123748712	0.1605592009492652	0.3800610534889364	0.6375061774982611	1.4888221865818423	0.1612390077657336	1.0	
713000.0	-2835.562026270845	-2834.6216305713515	-0.940395699493167	-1493.943333900406	-1340.6782966709452	0.18098362539535373	0.14674575008815838	-0.07743106411962877	0.6426092930399404	1.9954768646165046	0.09667891209853824	1.0	
714000.0	-2838.1672160054245	-2837.570721744523	-0.5964942609016592	-1497.057047104368	-1340.513674640155	0.1828175484987853	0.152635456656316	-0.30249867734843494	0.7048665594543606	2.7241208148888085	0.2055411743029874	1.0	
715000.0	-2836.134445453916	-2833.9708196181136	-2.1636258358025753	-1493.0115641985058	-1340.959255419608	0.16550614206367226	0.15746857464803288	0.09012626530642112	0.7214220929067752	1.1730989623400834	0.10479648156700265	1.0	
716000.0	-2834.456576376129	-2834.5388642722364	0.0822878961073652	-1492.9131337051977	-1341.6257305670388	0.17776598297426027	0.14977535734973502	0.022111259761949262	0.438381366171973	1.8020239708226988	0.0855343780598994	1.0	
717000.0	-2835.6209612868147	-2836.1121432530867	0.4911819662721133	-1493.5108511529397	-1342.601292100147	0.16257062178566922	0.1455228647707164	0.0935451425840626	0.34723567362912733	2.22595133835523	0.16376156082227428	1.0	
718000.0	-2837.317522138456	-2837.874413640634	0.5568915021780184	-1492.8986075479452	-1344.975806092689	0.1670618358147768	0.13109910885087617	0.029242722240241215	0.5260605182472873	3.3645300269037137	0.12798959323348633	1.0	
719000.0	-2834.8921036839392	-2834.0807691862024	-0.8113344977368164	-1493.463305861856	-1340.6174633243463	0.17722929827155368	0.15173527628267824	-0.08070068163744347	0.6303730606185276	2.023372063791762	0.09994690047955888	1.0	
720000.0	-2836.2508742413365	-2835.966355626163	-0.2845186151736847	-1493.879814170056	-1342.0865414561067	0.17466222582448648	0.1412612576495205	-0.15547783833695375	0.4785584477724468	2.1311104738139113	0.06053991673983379	1.0	
721000.0	-2838.6594484625207	-2835.4877128246903	-3.1717356378302974	-1493.4709016964703	-1342.01681112822	0.17186408333683323	0.1520047241706596	0.37259331638778576	0.4004632454904188	0.41084028233024694	0.3772477589536835	1.0	
722000.0	-2834.5241228488053	-2835.1046247472905	0.5805018984850289	-1492.607215156626	-1342.4974095906648	0.17395476103303747	0.15604915334008837	0.04338959262487546	0.38973964948946105	2.210621578491084	0.07037582858034143	1.0	
723000.0	-2835.8081906730686	-2835.8289874418715	0.020796768802795018	-1494.9894485609914	-1340.8395388808801	0.18465181981983075	0.14428629177537422	-0.11251717717066068	0.6930586580635477	4.010177963694028	0.25273370158962266	1.0	
