it	posterior	likelihood	prior	lik_L_149-0	lik_M_149-0	l0_t149-0	m0_t149-0	Gl_t149-0	Gm_t149-0	hp_rate	hp_sig2	beta
4741000	-400.2298674535363	-2831.4104625388172	-1.1181464830943098	-1492.7335319967162	-1338.6769305421008	0.1596218456485622	0.16023782636608225	-0.08661235646198251	-0.6006526808781096	1.2527247102873782	0.15018699701073807	0.1409586233613666
4742000	-402.66122677624014	-2835.503331627002	-2.972580613529349	-1493.6078810286342	-1341.895450598368	0.15651680050102126	0.15849837460682553	-0.08350522098964099	-1.552428243112474	1.449063027444836	2.5987399604943104	0.1409586233613666
4743000	-402.8957802400347	-2819.5380622895573	-5.457576464723552	-1489.0680058218986	-1330.4700564676587	0.15320734309676215	0.1256840905417304	-0.895759213056594	-1.6550258283889285	0.6553514477159514	0.55754502407691	0.1409586233613666
4744000	-399.3023705513923	-2825.8565280308703	-0.9735245434297544	-1493.1707385744364	-1332.6857894564337	0.16748254626525752	0.13483699914318797	0.013227601046989373	-0.7661264792769477	1.8607140825258486	0.3960915814195763	0.1409586233613666
4745000	-399.6784995619437	-2831.973467224394	-0.4874182260768176	-1489.5930322425495	-1342.3804349818447	0.17894082396878605	0.16178002288603813	-0.36266985395520485	-0.35747170755870533	1.524579597452559	0.10876630215226403	0.1409586233613666
4746000	-400.2078434785322	-2842.3394913307693	0.4444183451000938	-1495.0492672930707	-1347.2902240376984	0.1656915035118408	0.14365210741253664	0.10140017114357625	-0.018082549369876428	0.8803077073564576	0.05465984651780245	0.1409586233613666
4747000	-399.4093340737048	-2829.5576070116012	-0.5587890676667515	-1489.3104703117938	-1340.2471366998075	0.16715850034969842	0.14301761835688323	-0.27039392506815424	-0.2981324566992839	2.0804179314350977	0.025115425614163685	0.1409586233613666
4748000	-399.3244897044928	-2829.483792082962	-0.48434954917922923	-1490.3298154237725	-1339.1539766591893	0.1826706747714586	0.13625639252301802	-0.541641682969596	-0.3786268175320792	2.3493858456998997	0.3785979918941328	0.1409586233613666
4749000	-399.3180464421427	-2826.081199049783	-0.9575311166450026	-1489.215804679317	-1336.865394370466	0.1566837061256454	0.13293630607438006	-0.43516780693818535	-0.5227027192470094	1.590719081104684	0.3245224286123687	0.1409586233613666
4750000	-399.05786065433847	-2819.343391819495	-1.6470973604964223	-1487.8683094885198	-1331.475082330975	0.16515905750215093	0.135012402955799	-0.4919611132417966	-0.8712865096419296	1.9107907716017543	0.2745411830803498	0.1409586233613666
4751000	-399.490516110544	-2838.337469769369	0.5976262631307752	-1492.4012835418152	-1345.9361862275534	0.1576455846763408	0.15546035881869855	-0.13841213662511756	-0.09673318881293017	1.0210943096556742	0.04979850636987882	0.1409586233613666
4752000	-403.33469538387504	-2857.9531454468006	-0.4815543704064491	-1495.072807929013	-1362.880337517788	0.1399182525601281	0.17182143156743662	-0.5422319315664108	0.3253575987100387	2.1712103408232126	0.34670437899369455	0.1409586233613666
4753000	-401.49946712131543	-2842.5718615451747	-0.8144507121503921	-1489.2520546470569	-1353.3198068981178	0.15680015837819913	0.15432539382985244	-0.42721105466919285	0.17363956404424563	1.0844177966940323	0.08052543671695878	0.1409586233613666
4754000	-401.1532080616105	-2823.7308590443217	-3.1239934277137427	-1492.4964163580032	-1331.2344426863183	0.17374525760845969	0.14396204501000417	-0.016431439709802348	-0.9951725046174199	0.7559363893994647	0.9822365884090243	0.1409586233613666
4755000	-404.25211527637987	-2866.6461412087815	-0.17362154741632518	-1518.8059471795195	-1347.840194029262	0.13273447958755125	0.11669505731219777	0.3412271462780395	-0.3748223289872734	1.9741833048272484	0.06779392683043983	0.1409586233613666
4756000	-399.09329934353116	-2836.014474703773	0.6673968436219555	-1489.0876810897544	-1346.9267936140186	0.17574844095960257	0.14219315230628735	-0.35738951053580686	-0.035233327104178314	2.0595311573116417	0.08181286740054544	0.1409586233613666
4757000	-400.05131982782416	-2841.728740996162	0.5148514694243491	-1489.957122924438	-1351.7716180717239	0.16529580376113914	0.1748255434535759	-0.22081597704202924	-0.15329542711894772	1.8071669116053837	0.12615317131522172	0.1409586233613666
4758000	-399.21578887355525	-2827.120422469602	-0.7087860454349804	-1491.7272183524206	-1335.3932041171815	0.18534238391321023	0.13561988827342628	-0.24366755637576948	-0.5781112887071037	1.9094736836435413	0.11447496579604494	0.1409586233613666
4759000	-398.90513344261586	-2841.535319400071	1.633773412719264	-1495.5086310776824	-1346.0266883223885	0.18927159672382093	0.14741555412971802	0.019898952149338164	-0.060225040241319056	1.9408703545109536	0.058834132328118585	0.1409586233613666
4760000	-398.845870963732	-2826.163061334769	-0.4738164432374776	-1489.177779717297	-1336.9852816174719	0.1605891989067727	0.13417271226625682	-0.3523848131080524	-0.5032680221977909	1.9185391342411795	0.1435886878071017	0.1409586233613666
4761000	-400.36122988288895	-2826.461107399674	-1.9471631993871346	-1489.5548853804926	-1336.906222019181	0.15207254630993924	0.1398039398566379	-0.5620999373615818	-0.47026085377613985	0.9403768413485137	0.3413155508638246	0.1409586233613666
4762000	-397.82546866602394	-2835.9116540502764	1.9207340633591932	-1491.1560301187894	-1344.7556239314868	0.1773854953290395	0.15703077719501876	-0.13498287050303326	-0.16124930855573727	3.0530249722979863	0.05055539775246408	0.1409586233613666
4763000	-399.85371747338934	-2842.3290366287642	0.7970706698406698	-1491.2319226257227	-1351.0971140030415	0.167281164147767	0.16294129412730038	-0.10958710685926353	0.034171785566074156	0.8964043120571519	0.035628437101375185	0.1409586233613666
4764000	-400.0425644414328	-2829.3815328031633	-1.216838613425533	-1490.0868631974467	-1339.2946696057168	0.17835875050172872	0.16351791417580208	-0.2615859122390552	-0.7100776172201875	2.5622880700234014	0.11075099846464126	0.1409586233613666
4765000	-406.83521347669307	-2837.8163723041334	-6.820524284355037	-1495.9272061607626	-1341.889166143371	0.1691066102967351	0.10053874474396261	0.1617768597247905	-2.2501401042880524	1.4074277484643873	0.4122339407945081	0.1409586233613666
4766000	-401.0980570975467	-2837.6278208750455	-1.109945855085685	-1500.1793394599488	-1337.448481415097	0.20560827033936285	0.12969382469317206	-0.2981626883941874	-0.5359335335767562	1.5931911327420465	0.48912127518591003	0.1409586233613666
4767000	-400.97618947179984	-2827.0431793856387	-2.480074722459204	-1493.0617258177792	-1333.9814535678593	0.1457695071291047	0.11088963489228276	-1.231948140135242	-1.7631069664378078	2.5109524226542055	2.385139530510935	0.1409586233613666
4768000	-402.4249503887084	-2850.256805610028	-0.656674843552564	-1493.5701790168423	-1356.686626593186	0.19200867836165406	0.17191216155191932	-0.32621941663667653	0.11901371122549331	1.3034230786360217	0.2565047440766166	0.1409586233613666
4769000	-401.5705504644205	-2845.139354865545	-0.5236237313265256	-1491.976349172694	-1353.1630056928511	0.1823178244241513	0.11510635053353586	-0.13171510203236458	-0.22933321375307975	0.7598823283607562	0.07987826549646515	0.1409586233613666
4770000	-403.38013505589294	-2824.906659042298	-5.18518127293315	-1493.7021159079052	-1331.2045431343931	0.16455871358954446	0.14382486542292897	0.02328120814414339	-0.9960778157114283	1.7232856138107746	0.07668894893425662	0.1409586233613666
4771000	-398.5635873753383	-2831.2627400915603	0.5273108422987924	-1492.6529774701523	-1338.609762621408	0.15023678464973625	0.13679860905658403	-0.2941712389971798	-0.40010659984700647	7.432573119095688	0.4737072247094792	0.1409586233613666
4772000	-400.58844563686256	-2846.7022246205624	0.6787810653917568	-1499.2383973308756	-1347.4638272896866	0.20278834314733504	0.17027091497508404	-0.13128398402010855	-0.26581608092023673	2.928063772389359	0.1824720789611654	0.1409586233613666
4773000	-410.3755178415788	-2872.999853470127	-5.401413579021698	-1497.2837480768092	-1375.7161053933178	0.13391428013569828	0.15807582835210301	-1.186346838732186	0.745181954008056	0.3253678161481877	0.5261886038316473	0.1409586233613666
4774000	-400.5441789657344	-2829.766462658633	-1.6641939552094347	-1495.3498094114843	-1334.4166532471486	0.18579626956993361	0.15437879296442436	0.0670968860492927	-0.9866800686170599	1.8024352985498802	0.8068154314413275	0.1409586233613666
4775000	-399.10891165669614	-2832.4097524579165	0.14366784508090635	-1495.3883242940433	-1337.0214281638735	0.18232197519206444	0.14440282449004757	0.10790121375482326	-0.4617303604413295	2.1943221459193745	0.08127745799403928	0.1409586233613666
4776000	-400.0338582051696	-2828.607593437553	-1.3172258047040066	-1493.622263710318	-1334.9853297272352	0.18736688986756228	0.13048454930066186	-0.7720095285048274	-0.6600097566187249	2.386311964369103	0.3265697720170258	0.1409586233613666
4777000	-398.44319463373307	-2824.781598956562	-0.2658691482961455	-1490.373965843819	-1334.407633112743	0.18309901920410415	0.13127967974556404	-0.4538830295844327	-0.6844286576437991	4.927078370549348	0.6235848859563854	0.1409586233613666
4778000	-403.39284907367477	-2851.9019849278593	-1.392671316694827	-1494.5728002580072	-1357.329184669852	0.15606246052770215	0.18750760326211685	-0.0368235733254527	-0.32072283875277696	1.3927305503479783	0.71609469025794	0.1409586233613666
4779000	-401.0082536790233	-2838.6931423533383	-0.8699761875448664	-1493.9021321270616	-1344.7910102262767	0.14051197787990533	0.13091687599117902	-0.64745368106975	-0.20295268974614591	2.0891551232599945	0.665381365666156	0.1409586233613666
4780000	-401.6249997321211	-2844.1788868624076	-0.7134592465320663	-1493.0218553257132	-1351.1570315366944	0.16873253199313673	0.14197831633434826	0.010297995169207411	0.10463876973953148	0.6323064712302946	0.10102789002565465	0.1409586233613666
4781000	-399.5370546676107	-2823.263572212086	-1.5737081423008217	-1490.8249411228599	-1332.4386310892257	0.16464767537773206	0.1431528572355561	-0.15661415291547198	-0.7940243322483345	2.180217260455637	1.4996331005089154	0.1409586233613666
4782000	-398.36873555588534	-2833.7640591145973	1.0747451478266257	-1489.816993177139	-1343.947065937458	0.1706994851100876	0.15711021763617838	-0.2160011739805574	-0.19904196204773122	2.100844418526459	0.03452424636908992	0.1409586233613666
4783000	-399.2128533057578	-2843.059307296369	1.5408727854589146	-1498.160138249414	-1344.8991690469547	0.2006202238220331	0.15948764195147938	-0.13526475492201012	-0.18344414780051538	3.143259556889688	0.07775494238827649	0.1409586233613666
4784000	-399.9796238087134	-2838.171998054202	0.08519389978614234	-1491.3130113783418	-1346.85898667586	0.18609748502862816	0.12812468728017032	-0.4138734491118031	-0.16728240525343446	1.9245203714764203	0.15632535893656266	0.1409586233613666
4785000	-402.3617804246689	-2831.198280612278	-3.2799683264941053	-1491.2464381714688	-1339.9518424408088	0.18522366634943938	0.11649126673299653	-0.56945682595687	-0.7262032793165535	0.5718538367049212	0.4739593681374019	0.1409586233613666
4786000	-402.52376826204363	-2832.7392085404326	-3.2247490844170814	-1498.9630371070198	-1333.7761714334126	0.1318044793275959	0.14703684651414814	-0.7634329064138915	-1.4565302139292098	1.3901196955638802	3.6086319073057336	0.1409586233613666
4787000	-399.6331852716998	-2825.9520365548087	-1.2908765136835902	-1489.579317411993	-1336.3727191428156	0.16178263117304492	0.15001943006057092	-0.2923723280190972	-0.5432413253256781	1.1574800019883928	0.14354470941399183	0.1409586233613666
4788000	-399.4890245691568	-2821.6351062984277	-1.7552243572271142	-1489.5112855753987	-1332.1238207230288	0.15516223743354005	0.1374658760165878	-0.4429091669199788	-0.8001185870594573	1.5611708031974056	0.8867211856669364	0.1409586233613666
4789000	-399.52733270697786	-2846.577704778966	1.7223418498238912	-1491.8219579682177	-1354.7557468107484	0.1730603992373936	0.1707093186781495	-0.05979954531232416	0.06598469934261449	1.93607226377778	0.05065410775724259	0.1409586233613666
4790000	-398.71594166910836	-2828.9383162420545	0.04730896259403039	-1492.6058562651392	-1336.3324599769153	0.18458886201826513	0.13866250986425047	-0.11871687826678962	-0.5060394683732026	2.6152158859295405	0.07682340278965544	0.1409586233613666
4791000	-400.44212249933724	-2844.9676829557247	0.5806055976785792	-1500.370883624686	-1344.596799331039	0.19023403883583356	0.1324531395411604	0.277253907890076	-0.19138255307877428	2.155494624169095	0.13596248977710473	0.1409586233613666
4792000	-399.95765981997926	-2819.6100769049235	-2.50930496362421	-1487.7952557491756	-1331.8148211557482	0.1600359721908185	0.1449018794254762	-0.7038617036329036	-0.9104122363019049	1.4875264482432506	0.29780911958913436	0.1409586233613666
4793000	-400.0650704535488	-2826.1464141602455	-1.695362495857909	-1491.5219095827547	-1334.6245045774906	0.1447027608723139	0.15275309067867038	-0.7104030234177212	-0.7727697827428209	2.285320796363123	0.24727615275169024	0.1409586233613666
4794000	-401.63944968557774	-2827.8804317695094	-3.025316992800685	-1496.151508830701	-1331.7289229388086	0.14355079076955204	0.12350178864895038	-0.27536708400388626	-1.0627373932837116	1.3422399951906017	3.4693743697382446	0.1409586233613666
4795000	-399.37439569622364	-2832.739419885418	-0.07534672769883546	-1493.4440327219459	-1339.2953871634722	0.16191605728429842	0.14664727344159384	-0.016241194557491234	-0.346697652523707	1.1709072156422329	0.05727538123869471	0.1409586233613666
4796000	-399.29438295123657	-2820.806808526332	-1.6773384529947464	-1489.206712185111	-1331.6000963412212	0.17425090499009152	0.13198198547961992	-0.30881590591509805	-0.8875410502582992	1.5283557130841507	0.5877863982057511	0.1409586233613666
4797000	-399.10207674443495	-2830.0950873587317	-0.1757692485815514	-1495.687914837274	-1334.4071725214574	0.19631967184904983	0.129864808160296	-0.2279239044962599	-0.7053426907426718	3.528291464723305	0.2653029437350381	0.1409586233613666
4798000	-400.1466374450877	-2831.947298282814	-0.959244847200815	-1499.0023589000834	-1332.9449393827301	0.19941514532736576	0.1430749570931397	0.011701062135243176	-0.7430286413181334	2.0043762761450186	0.17789589274426837	0.1409586233613666
4799000	-404.16682144422555	-2868.232376749641	0.1352658629044805	-1524.7274448513278	-1343.504931898313	0.11676539445745712	0.1424898594783083	-0.16220815620873433	-0.16154835589838534	1.4269746141119493	0.1671717544276629	0.1409586233613666
4800000	-404.03378146560937	-2851.782067043516	-2.050507168522878	-1505.015093567253	-1346.7669734762628	0.2096928630081902	0.17563810191319884	-0.6423065592709926	-0.6031286112407751	2.3968799758978876	2.4004905894231907	0.1409586233613666
4801000	-400.62017304995965	-2831.039014146096	-1.5608109336054405	-1490.697246487326	-1340.34176765877	0.17749144829732025	0.1219676727884184	-0.8429718823559771	-0.5491496102348232	1.7516335894138575	0.4897717064994174	0.1409586233613666
4802000	-402.38147457752274	-2857.874780132722	0.46062016915410475	-1508.6656087091155	-1349.2091714236067	0.13258534206038947	0.168252701589459	-0.04497228384415483	-0.12544748932576733	2.1215738874049848	0.22967420049883472	0.1409586233613666
4803000	-402.95320891194103	-2845.579192385328	-1.8442832875557997	-1513.2389698922902	-1332.3402224930378	0.17039679792559548	0.13779571289398923	0.7548120131492115	-0.7802359945097304	1.669767428081069	0.44139827203838083	0.1409586233613666
4804000	-400.08039510878547	-2826.2058851625525	-1.7023042004794684	-1494.244951406787	-1331.9609337557654	0.14823008757743972	0.13395718922214697	-0.24127636971919286	-0.8337096606760435	1.4961332591111511	0.20611945503330462	0.1409586233613666
4805000	-405.64793938218634	-2863.0609304649806	-2.0748120241293146	-1525.1564753869325	-1337.904455078048	0.1067896452899346	0.11568113482625063	-1.257422561477086	-0.8701303093043833	2.0787995928882284	1.8038314304377943	0.1409586233613666
4806000	-399.51646135964285	-2823.923370422528	-1.4601105868927757	-1490.7992497343807	-1333.1241206881473	0.17953603310959051	0.14613492899369196	-0.1992187596681302	-0.7645925982333963	1.5252198526263578	0.19377962469936771	0.1409586233613666
4807000	-399.705348107379	-2844.9551449400283	1.3156126482045953	-1502.7240199754995	-1342.2311249645288	0.1410726104276686	0.12669771437360203	-0.0033209560369594215	-0.3676074086200106	3.224387647727599	0.05590789005309618	0.1409586233613666
4808000	-400.6243069323728	-2845.6239315835164	0.4909250677993402	-1497.8932478141264	-1347.73068376939	0.19190796438437216	0.17338615516096417	0.12489224726355969	-0.35509099182899506	2.05860215359272	0.08220577999151221	0.1409586233613666
4809000	-399.8569823903129	-2834.199923318398	-0.3520628684607572	-1497.668540988513	-1336.531382329885	0.18627985223626753	0.1543346019080874	0.19105703983715686	-0.6123534675601225	2.5615275380148512	0.13464572735821806	0.1409586233613666
4810000	-402.53993191310065	-2849.1456063187616	-0.9282894903218404	-1515.8944481472229	-1333.2511581715387	0.21629671034029793	0.14067547528298666	0.47135987537964186	-0.7045896825340057	2.3936402389028353	0.3252145884343551	0.1409586233613666
4811000	-398.65251740752063	-2840.3282052981294	1.7162363057647931	-1494.8458438498042	-1345.4823614483253	0.1796847006580639	0.13904473142172288	0.09758619858850195	-0.1017201720201419	2.4558048462324025	0.06817559419009464	0.1409586233613666
4812000	-403.8153941383456	-2865.2986456920553	0.073158477594651	-1515.521551137081	-1349.7770945549742	0.13341581843861433	0.1685274053658733	0.2531127070062497	-0.10427957254106662	1.4162469329025127	0.15093732224661244	0.1409586233613666
4813000	-399.0464070875711	-2840.9208507585754	1.4058851139601467	-1494.0453769441815	-1346.8754738143941	0.16796853792700878	0.13916248255965405	0.06354729700288755	-0.05131704317210413	1.3980699207335128	0.046180257570674836	0.1409586233613666
4814000	-399.08388664478787	-2839.41328466771	1.1559011159486927	-1491.0746225090688	-1348.338662158641	0.1812778427974247	0.1263844282914099	-0.20399000705178655	-0.14347424417619561	1.8694217516927822	0.057181549560246854	0.1409586233613666
4815000	-404.81262176321655	-2822.356375811387	-6.977152393667623	-1487.6524463999795	-1334.7039294114074	0.16665136446475837	0.15414548533432582	-0.6358471483023057	-0.8376758948441257	0.9604113252067107	0.07538684821747915	0.1409586233613666
4816000	-400.30742205591923	-2830.398405709448	-1.3383592229086667	-1489.797014341261	-1340.601391368187	0.17592983811511206	0.11826856431775792	-0.7946407545596337	-0.6370481802032277	2.0919065581304745	0.6299725124923065	0.1409586233613666
4817000	-398.9163316778992	-2825.1731451423675	-0.6838143811287285	-1491.5911089250471	-1333.5820362173204	0.18502199051030668	0.13017146665540963	-0.6501198426172695	-0.7553594708016369	4.610772179503583	0.3009007218788222	0.1409586233613666
4818000	-398.9112441321076	-2844.404656210975	2.0321204900527388	-1496.827763528363	-1347.5768926826122	0.14572133029304932	0.13792733513277725	-0.15818502975556353	-0.034943887265776595	2.8987411847976006	0.062418683648334784	0.1409586233613666
4819000	-398.77523513546015	-2835.7258942253065	0.9447831447193533	-1492.4080889104973	-1343.3178053148094	0.15554952370306005	0.1517445118128867	-0.17728684696380403	-0.18218174528199893	1.646519781989675	0.05786089473430745	0.1409586233613666
4820000	-400.8618530857642	-2832.202430733157	-1.638497368902083	-1498.473114346457	-1333.7293163867002	0.1461953100005232	0.11138914907079071	-0.05516772742528875	-1.5856208448358795	3.421501127283093	0.7625478863203615	0.1409586233613666
4821000	-403.60907203859637	-2821.4624793070884	-5.899605089720848	-1491.5482148344645	-1329.914264472624	0.1701867594710661	0.1251164823113089	-0.07815165705470527	-1.2860066197943725	1.3451680444781777	0.13212724297971526	0.1409586233613666
4822000	-402.0118693589237	-2836.3757459309186	-2.2002488769321076	-1491.5116106476783	-1344.8641352832403	0.15028561094362428	0.1578450265086623	-1.1633016969929946	-0.16510736736385018	2.3451449813682426	0.2544008380206155	0.1409586233613666
4823000	-400.7558101240203	-2839.18375470868	-0.5483765903287523	-1498.9275301864018	-1340.2562245222784	0.1513191965942858	0.13645599539297878	0.08813362147991938	-0.3273952631491499	2.008060482436318	0.5625939396687747	0.1409586233613666
4824000	-399.673861186381	-2838.4523958542322	0.4304810100044208	-1493.567478211752	-1344.8849176424806	0.17853063457011886	0.15893184974542282	0.030097822611361506	-0.17698327925691454	0.9463220948725093	0.04820145471690656	0.1409586233613666
4825000	-403.2309240241491	-2827.593371523736	-4.657254948438012	-1493.99338126435	-1333.5999902593862	0.17033847545514183	0.12319071607742155	0.06932048218229062	-0.9060813634954832	0.702027803028166	0.09753508639723836	0.1409586233613666
4826000	-400.8059155418767	-2826.371286432852	-2.404509898207089	-1489.5488230702754	-1336.8224633625764	0.1792821286633736	0.13256575049777883	-0.6037250087389254	-0.5292618220146752	1.2984904209872705	1.6255255075225716	0.1409586233613666
4827000	-401.4096507075454	-2824.6958809192497	-3.244407918645198	-1488.2835715276356	-1336.4123093916141	0.16660725036688598	0.12746870983888287	-0.40209307344177037	-0.6283255575508596	0.6316978373773098	0.11146893842575635	0.1409586233613666
4828000	-398.9491966315902	-2819.3416218250104	-1.5386828337340925	-1488.2426247424578	-1331.0989970825524	0.15643038041173843	0.13553632531284088	-0.6531972146803445	-0.9082878661462004	2.041130939269268	0.647115518767523	0.1409586233613666
4829000	-401.0290209231058	-2825.1497513644354	-2.7998011810678065	-1491.195422044023	-1333.9543293204124	0.1674581040508138	0.1398956259569645	-0.11129016088518028	-0.6511016784671262	0.5328144843502596	0.15661664831514122	0.1409586233613666
4830000	-405.1538478400793	-2827.5029258658806	-6.592927859788599	-1492.6554137753028	-1334.847512090578	0.16247560526835736	0.12922230444957772	-1.2288706872605286	-0.6882197967339686	0.28751139021686933	0.2905066394124744	0.1409586233613666
4831000	-400.36250830297035	-2839.041730331367	-0.1750943299886789	-1499.7439637650655	-1339.2977665663013	0.13398345896142172	0.12798083441663546	-0.4907792278175033	-0.47377704939474213	2.5593191319109536	0.255948830796416	0.1409586233613666
4832000	-400.05201468216785	-2832.063307191853	-0.8482696281651445	-1488.0076008271035	-1344.0557063647493	0.17030776971405084	0.14165246439799384	-0.4861795330948169	-0.14273110540953615	1.5295897509584335	0.387487847948762	0.1409586233613666
4833000	-401.49321012487144	-2851.1040937393486	0.3944979885839093	-1506.9543251575492	-1344.1497685817994	0.12770723352428615	0.14668253336330178	-0.3801492415063908	-0.13180085133837105	2.143923999071168	0.17014748898964957	0.1409586233613666
4834000	-399.03325159439	-2829.061943656451	-0.25257461254456315	-1489.9786546073005	-1339.0832890491506	0.16962431322079946	0.12221539093448298	-0.20077466243303504	-0.6035077469663106	3.68067013184342	0.7143069665233409	0.1409586233613666
4835000	-402.6424219191421	-2855.406969931689	-0.1481863011200641	-1499.43567442377	-1355.9712955079192	0.1683898980188981	0.17595558496809047	0.3081278527216655	0.015856855513071866	0.9934531925223801	0.04705952867593405	0.1409586233613666
4836000	-402.6623241939567	-2841.5600147380537	-2.1199363177760073	-1507.182947302424	-1334.3770674356297	0.21599092927479402	0.15332740088408384	-0.39903209782096083	-0.8468341005248481	1.2132647260495495	0.6025230193639306	0.1409586233613666
4837000	-399.2977257883854	-2840.354794152373	1.0747758531909233	-1496.957784372877	-1343.3970097794959	0.1406666340993191	0.13681735000485262	-0.33995900278780083	-0.19513944311660636	3.2715843834529403	0.04916097911569469	0.1409586233613666
4838000	-399.361377940955	-2845.8470331923645	1.7853021548701187	-1496.8568089316884	-1348.9902242606763	0.17726667810604085	0.13163606789515508	0.20976631299402926	-0.046468483425244546	2.133532192060543	0.02463828634899162	0.1409586233613666
4839000	-402.1532341517312	-2846.2257558904084	-0.9531698257541866	-1494.549372416678	-1351.6763834737308	0.15118666526836996	0.1445018661744846	-0.1396660821638546	0.129145933340918	0.6322465348423781	0.11732371855782409	0.1409586233613666
4840000	-405.6319210570846	-2865.921941917322	-1.65550946328442	-1506.1646100305995	-1359.7573318867223	0.15659125371511515	0.11746791534721704	0.44542308259386476	0.036822893160176735	0.6967663317156759	0.05579257216925187	0.1409586233613666
4841000	-399.0056274707911	-2847.467644812215	2.369491807971535	-1499.35900658861	-1348.1086382236049	0.2017088595658925	0.1306099398372607	-0.05098049823209306	-0.08884671697262402	2.709388965173984	0.038791731188241564	0.1409586233613666
4842000	-409.3922352985277	-2870.918583620016	-4.711503968885757	-1510.2076364947638	-1360.7109471252522	0.13479457746381615	0.192851946453449	0.10373018650432449	-0.8131479625474733	0.49617046279197996	0.09052491997404455	0.1409586233613666
4843000	-399.9802781799206	-2833.580990887246	-0.56260252151732	-1493.5255964249227	-1340.0553944623232	0.18705846100447657	0.13834676590453598	-0.09064553984586593	-0.323412706200232	1.5797138933572836	0.3558079775835403	0.1409586233613666
4844000	-400.4007907058439	-2831.7690061654494	-1.2385299193769188	-1499.5125544757886	-1332.2564516896605	0.14711838409913938	0.1436315970554692	0.01998585723290139	-0.8206598675381321	2.1923941305145282	0.9943696664612233	0.1409586233613666
4845000	-401.075663206549	-2832.2558342290095	-1.8447798064288565	-1489.2547394864787	-1343.0010947425308	0.17161560797421274	0.1689601204640459	-0.2779320148313651	-0.5729028714300496	1.1185609427962808	0.08961415550208307	0.1409586233613666
4846000	-399.31771472283475	-2822.294972497484	-1.4909006798833246	-1492.777731202523	-1329.5172412949614	0.17288116612138124	0.13275094006116292	0.0023295495474975544	-1.1899488229450537	2.4195113411951126	0.568360544016378	0.1409586233613666
4847000	-399.91386028820756	-2831.6938276023116	-0.7621965685067363	-1492.429566455066	-1339.2642611472456	0.15723815202178035	0.14194782040920642	-0.14367425202311462	-0.3455755234040533	0.9012530897943771	0.045703521987216715	0.1409586233613666
4848000	-401.7272418864434	-2839.1575198474916	-1.52350638266909	-1492.4214975088412	-1346.7360223386504	0.15805998834878957	0.16502793421555423	-0.13012246807484476	-0.18297170113135564	0.7779356126189235	0.3174846618115113	0.1409586233613666
4849000	-401.0786161330408	-2848.245163931854	0.4061011704633293	-1489.9377164306795	-1358.307447501175	0.15273860469837605	0.16413342875438872	-0.47345439326756367	0.2669355506875002	3.9098611422299703	0.08851999862955583	0.1409586233613666
4850000	-400.55951977503895	-2828.152073274086	-1.9070968697289299	-1490.7216147024487	-1337.4304585716372	0.17958306859139847	0.11880064551198616	-0.7789538619261325	-0.7882762732401575	1.6916052780235653	0.40231793821332273	0.1409586233613666
4851000	-398.93298579492125	-2842.4488022983787	1.7346843522235287	-1493.8897376974246	-1348.5590646009543	0.18452909943079415	0.15051141176462152	-0.012399585682177916	0.026560554350991986	1.4482394772044316	0.035826251632075395	0.1409586233613666
4852000	-402.19707349884686	-2835.357887954775	-2.528928875949798	-1491.3668567101506	-1343.9910312446245	0.15998482962481603	0.11840862473180157	-0.171420020583103	-0.48048546953216054	0.6850577935012775	0.6294594701143306	0.1409586233613666
4853000	-403.13900589846	-2833.567002558051	-3.7233020156831347	-1499.4974292742947	-1334.0695732837562	0.13031387578838327	0.1532634414745867	-0.8921584250989576	-0.9262741529004149	0.6568854473263024	0.6147682995682472	0.1409586233613666
4854000	-399.2548314438878	-2838.9217300871373	0.915667459864265	-1491.636087480104	-1347.2856426070334	0.17916059375643203	0.14451568028290407	-0.11368342591280252	-0.016384519883053617	0.8082698714114578	0.02446545579644182	0.1409586233613666
4855000	-404.26413869393076	-2862.2275833571407	-0.8084787969770021	-1493.3437629938871	-1368.8838203632536	0.18836300877993498	0.13860822615694712	-0.14584130488082447	0.5634898157386657	1.5693193306238558	0.29867980131579014	0.1409586233613666
4856000	-402.08101137200964	-2827.2393583852736	-3.557243500948081	-1488.6626929962529	-1338.5766653890205	0.15390949469157972	0.12084265361558456	-0.686249016728377	-0.6648873764572549	1.0506253985391627	0.12707322259224077	0.1409586233613666
4857000	-401.2855194141507	-2848.508521771294	0.23632044785226336	-1502.3062396764199	-1346.202282094874	0.18698284628810677	0.1671511533602057	0.3895626404468546	-0.2565038439550218	2.3124895878368905	0.10221013173899487	0.1409586233613666
4858000	-400.20014760624025	-2836.650102439306	-0.3498542085161058	-1493.9224897608833	-1342.7276126784227	0.15084837132961107	0.11586410176587592	-0.1873289779146738	-0.6117098097204705	3.424645552392789	0.8303879914971334	0.1409586233613666
4859000	-402.04312688897187	-2842.7182866201247	-1.3374706028163175	-1492.0926427739378	-1350.625643846187	0.16951500826735455	0.16357980070425343	-0.0435332607332492	0.008532741427863299	0.5771358786392964	0.16563925744024538	0.1409586233613666
4860000	-400.5205576429559	-2838.508512389434	-0.40830533702060956	-1496.138630739325	-1342.3698816501092	0.18985540059499462	0.14164030077430892	0.0521353746287311	-0.20971469891815442	1.6006416604443756	0.3366448112464716	0.1409586233613666
